ticket_id,user_id,issue_type,status,created_at
8380,54,Order Not Delivered,Open,2025-01-26 16:27:04
8381,1468,Wrong Item Received,Closed,2025-01-29 12:49:27
8382,3562,Refund Request,Resolved,2025-01-19 02:03:52
8383,2657,Payment Issue,Resolved,2025-01-04 13:43:02
8384,5058,Order Not Delivered,Pending,2025-01-30 12:31:13
8385,3670,Damaged Product,Closed,2025-01-23 02:48:21
8386,9844,Damaged Product,Open,2025-01-23 19:03:38
8387,1267,Account Access Issue,Open,2025-01-18 07:59:00
8388,4651,Refund Request,Pending,2025-01-29 22:45:59
8389,7192,Technical Issue,Resolved,2025-01-10 09:15:47
8390,9225,Damaged Product,Closed,2025-01-23 01:40:53
8391,9023,Account Access Issue,Closed,2025-01-01 02:08:03
8392,5302,Account Access Issue,Resolved,2025-01-08 12:38:40
8393,1680,Technical Issue,Pending,2025-01-14 16:35:20
8394,7111,Order Not Delivered,Resolved,2025-01-27 10:12:16
8395,1554,Damaged Product,Closed,2025-01-08 12:23:39
8396,1523,Refund Request,Resolved,2025-01-01 21:29:28
8397,2295,Damaged Product,Open,2025-01-21 17:00:40
8398,2096,General Inquiry,Closed,2025-01-12 09:02:45
8399,8115,Payment Issue,Closed,2025-01-21 15:30:07
8400,5149,Refund Request,Pending,2025-01-12 10:40:25
8401,1533,Wrong Item Received,Open,2025-01-26 09:19:38
8402,4552,Damaged Product,Pending,2025-01-08 16:35:14
8403,7760,Wrong Item Received,Pending,2025-01-07 10:29:21
8404,2599,Order Not Delivered,Open,2025-01-01 03:33:35
8405,5974,Wrong Item Received,Open,2025-01-07 17:14:51
8406,6833,General Inquiry,Open,2025-01-29 18:34:18
8407,6815,Account Access Issue,Closed,2025-01-11 01:19:53
8408,7972,Wrong Item Received,Closed,2025-01-07 18:14:12
8409,9602,Wrong Item Received,Resolved,2025-01-12 16:24:37
8410,4298,Technical Issue,Pending,2025-01-18 16:36:05
8411,4149,Technical Issue,Resolved,2025-01-05 14:36:58
8412,2710,Damaged Product,Closed,2025-01-17 22:02:35
8413,5699,Wrong Item Received,Resolved,2025-01-10 09:48:16
8414,6886,General Inquiry,Open,2025-01-02 15:26:28
8415,2872,Technical Issue,Closed,2025-01-28 08:03:34
8416,1613,Technical Issue,Pending,2025-01-14 09:53:40
8417,3938,Order Not Delivered,Closed,2025-01-12 09:26:38
8418,1780,Wrong Item Received,Pending,2025-01-21 03:56:32
8419,7386,Order Not Delivered,Resolved,2025-01-11 15:07:02
8420,4845,Technical Issue,Pending,2025-01-05 12:26:37
8421,5764,Payment Issue,Pending,2025-01-16 05:43:38
8422,6484,Damaged Product,Closed,2025-01-21 21:26:57
8423,6025,Damaged Product,Pending,2025-01-29 07:43:42
8424,8372,Order Not Delivered,Closed,2025-01-22 18:22:55
8425,2570,Technical Issue,Resolved,2025-01-08 00:12:12
8426,8307,Wrong Item Received,Closed,2025-01-14 01:22:06
8427,5630,Refund Request,Closed,2025-01-24 02:48:57
8428,8614,Payment Issue,Open,2025-01-19 14:54:52
8429,2150,Order Not Delivered,Closed,2025-01-23 04:06:02
8430,1169,Refund Request,Resolved,2025-01-22 01:59:42
8431,8737,Technical Issue,Closed,2025-01-05 02:03:33
8432,4964,Order Not Delivered,Pending,2025-01-10 11:47:47
8433,7787,Payment Issue,Closed,2025-01-24 20:40:10
8434,4402,Order Not Delivered,Pending,2025-01-30 07:16:45
8435,8640,Damaged Product,Pending,2025-01-03 01:51:09
8436,1450,Damaged Product,Closed,2025-01-24 18:56:39
8437,2197,General Inquiry,Resolved,2025-01-12 03:34:28
8438,9499,Technical Issue,Pending,2025-01-11 02:50:30
8439,1644,General Inquiry,Resolved,2025-01-17 16:51:30
8440,383,Wrong Item Received,Pending,2025-01-30 02:50:41
8441,408,Account Access Issue,Pending,2025-01-23 17:53:38
8442,8611,Payment Issue,Closed,2025-01-25 02:44:23
8443,9512,General Inquiry,Pending,2025-01-13 03:23:34
8444,4058,Technical Issue,Open,2025-01-11 07:05:46
8445,1636,Damaged Product,Resolved,2025-01-27 07:41:16
8446,3322,Account Access Issue,Pending,2025-01-24 10:23:30
8447,5331,Damaged Product,Closed,2025-01-16 12:58:49
8448,1262,Order Not Delivered,Closed,2025-01-01 17:47:16
8449,1072,Order Not Delivered,Pending,2025-01-27 04:11:05
8450,4422,Damaged Product,Resolved,2025-01-10 07:36:11
8451,2414,Order Not Delivered,Closed,2025-01-23 09:44:52
8452,2850,General Inquiry,Open,2025-01-24 18:12:07
8453,3591,Wrong Item Received,Pending,2025-01-10 14:38:17
8454,9632,Account Access Issue,Closed,2025-01-10 12:08:31
8455,3186,General Inquiry,Closed,2025-01-26 03:03:32
8456,1691,Wrong Item Received,Resolved,2025-01-05 09:19:04
8457,1738,General Inquiry,Pending,2025-01-29 18:53:13
8458,8598,Damaged Product,Closed,2025-01-25 20:34:56
8459,6866,Refund Request,Pending,2025-01-16 13:00:11
8460,4994,Technical Issue,Pending,2025-01-29 17:44:30
8461,8135,Damaged Product,Open,2025-01-13 22:18:01
8462,7695,Technical Issue,Pending,2025-01-26 13:31:22
8463,5166,Order Not Delivered,Closed,2025-01-22 22:46:07
8464,3232,Damaged Product,Open,2025-01-04 06:02:10
8465,8649,Order Not Delivered,Resolved,2025-01-03 13:50:10
8466,1820,Order Not Delivered,Pending,2025-01-10 05:31:06
8467,4119,Damaged Product,Open,2025-01-29 07:09:51
8468,4479,Payment Issue,Open,2025-01-29 18:22:11
8469,8181,Damaged Product,Resolved,2025-01-15 08:02:56
8470,5718,Refund Request,Pending,2025-01-18 05:30:18
8471,1107,Technical Issue,Closed,2025-01-26 15:45:46
8472,1497,Damaged Product,Resolved,2025-01-27 19:36:50
8473,144,Payment Issue,Closed,2025-01-06 00:39:59
8474,6511,Payment Issue,Resolved,2025-01-15 06:12:49
8475,7533,Payment Issue,Resolved,2025-01-19 00:33:55
8476,4433,Order Not Delivered,Closed,2025-01-25 22:31:58
8477,9921,Account Access Issue,Resolved,2025-01-13 19:44:35
8478,4476,Account Access Issue,Closed,2025-01-29 09:47:51
8479,4579,General Inquiry,Resolved,2025-01-07 19:09:36
8480,7917,Account Access Issue,Closed,2025-01-04 22:59:45
8481,9178,Wrong Item Received,Closed,2025-01-16 21:35:36
8482,6234,Wrong Item Received,Open,2025-01-03 05:22:44
8483,779,Refund Request,Closed,2025-01-24 01:24:23
8484,5937,General Inquiry,Open,2025-01-01 10:46:28
8485,5065,Account Access Issue,Pending,2025-01-17 02:33:19
8486,4789,Refund Request,Resolved,2025-01-05 22:46:38
8487,2647,Refund Request,Resolved,2025-01-22 12:18:31
8488,7743,Technical Issue,Open,2025-01-12 07:21:29
8489,497,Damaged Product,Resolved,2025-01-13 10:36:07
8490,937,Account Access Issue,Pending,2025-01-14 20:12:23
8491,3788,Technical Issue,Closed,2025-01-07 17:58:59
8492,7194,Account Access Issue,Pending,2025-01-20 13:32:59
8493,1707,Order Not Delivered,Open,2025-01-12 10:48:37
8494,4418,Refund Request,Open,2025-01-17 12:48:32
8495,2779,General Inquiry,Pending,2025-01-12 07:13:07
8496,8431,Wrong Item Received,Closed,2025-01-24 13:30:19
8497,8706,Order Not Delivered,Resolved,2025-01-17 13:57:04
8498,3807,General Inquiry,Pending,2025-01-16 08:14:17
8499,1221,Order Not Delivered,Resolved,2025-01-20 09:04:40
8500,324,Damaged Product,Resolved,2025-01-03 22:47:48
8501,5194,Payment Issue,Resolved,2025-01-02 18:20:50
8502,1396,Technical Issue,Pending,2025-01-05 00:39:13
8503,6686,Technical Issue,Pending,2025-01-09 19:28:19
8504,2471,Order Not Delivered,Resolved,2025-01-02 14:00:55
8505,1653,Account Access Issue,Open,2025-01-20 05:03:50
8506,9400,General Inquiry,Resolved,2025-01-15 03:23:51
8507,7741,Payment Issue,Closed,2025-01-17 10:34:40
8508,9482,Payment Issue,Open,2025-01-08 13:33:09
8509,2456,Technical Issue,Pending,2025-01-29 21:06:43
8510,6209,Order Not Delivered,Closed,2025-01-21 20:07:10
8511,4444,Wrong Item Received,Resolved,2025-01-21 03:11:29
8512,1068,Wrong Item Received,Closed,2025-01-13 17:06:01
8513,5751,Refund Request,Closed,2025-01-11 17:11:09
8514,3254,Damaged Product,Open,2025-01-24 12:59:56
8515,7601,Damaged Product,Open,2025-01-17 14:01:39
8516,9319,Damaged Product,Pending,2025-01-07 13:03:34
8517,4501,Technical Issue,Pending,2025-01-17 10:48:14
8518,1925,Refund Request,Closed,2025-01-10 00:21:44
8519,9989,Payment Issue,Open,2025-01-19 23:08:56
8520,6929,Technical Issue,Closed,2025-01-02 08:48:28
8521,9508,Account Access Issue,Closed,2025-01-05 16:55:07
8522,5859,Damaged Product,Closed,2025-01-14 14:45:54
8523,4652,Damaged Product,Pending,2025-01-14 10:24:15
8524,4002,Wrong Item Received,Closed,2025-01-27 16:52:34
8525,6770,Damaged Product,Pending,2025-01-23 11:42:18
8526,6115,Order Not Delivered,Closed,2025-01-17 11:40:50
8527,8799,Payment Issue,Pending,2025-01-02 01:27:39
8528,4668,Technical Issue,Resolved,2025-01-13 17:07:20
8529,4459,Order Not Delivered,Resolved,2025-01-27 00:18:22
8530,4355,Refund Request,Closed,2025-01-07 20:08:13
8531,4094,Refund Request,Closed,2025-01-05 02:35:57
8532,8748,Wrong Item Received,Closed,2025-01-19 17:01:44
8533,5140,General Inquiry,Closed,2025-01-29 05:45:57
8534,1445,Account Access Issue,Resolved,2025-01-09 16:17:17
8535,4893,Refund Request,Pending,2025-01-29 09:36:27
8536,9681,Refund Request,Resolved,2025-01-30 05:06:01
8537,1958,Technical Issue,Resolved,2025-01-12 15:52:26
8538,9805,Account Access Issue,Closed,2025-01-27 01:36:38
8539,4496,Refund Request,Pending,2025-01-16 04:21:30
8540,2442,Damaged Product,Pending,2025-01-18 22:40:20
8541,8374,General Inquiry,Closed,2025-01-02 17:52:28
8542,8286,Payment Issue,Closed,2025-01-28 17:24:12
8543,1996,General Inquiry,Resolved,2025-01-08 04:15:31
8544,6006,Payment Issue,Pending,2025-01-01 14:24:13
8545,1638,General Inquiry,Open,2025-01-15 03:00:38
8546,6340,Payment Issue,Pending,2025-01-25 04:44:29
8547,8771,Wrong Item Received,Resolved,2025-01-17 17:22:27
8548,567,Account Access Issue,Open,2025-01-01 21:33:48
8549,7659,Wrong Item Received,Open,2025-01-08 23:23:37
8550,5972,Technical Issue,Open,2025-01-26 19:32:01
8551,694,General Inquiry,Pending,2025-01-04 17:33:36
8552,7229,Payment Issue,Open,2025-01-09 20:58:43
8553,2742,Order Not Delivered,Open,2025-01-25 01:23:44
8554,6931,Refund Request,Open,2025-01-04 12:22:44
8555,5836,Payment Issue,Closed,2025-01-06 14:50:18
8556,9106,Payment Issue,Closed,2025-01-27 17:01:20
8557,5049,Account Access Issue,Resolved,2025-01-28 22:08:14
8558,1333,Order Not Delivered,Open,2025-01-01 14:01:54
8559,8309,Damaged Product,Resolved,2025-01-06 06:34:43
8560,8114,Refund Request,Resolved,2025-01-29 02:58:55
8561,4001,Damaged Product,Closed,2025-01-14 09:39:39
8562,808,Damaged Product,Open,2025-01-23 17:14:31
8563,3346,Order Not Delivered,Pending,2025-01-22 16:54:42
8564,6154,Damaged Product,Pending,2025-01-20 12:17:18
8565,8932,Payment Issue,Resolved,2025-01-23 01:09:39
8566,5981,Order Not Delivered,Resolved,2025-01-15 12:41:55
8567,6062,Order Not Delivered,Open,2025-01-25 05:46:20
8568,57,Account Access Issue,Open,2025-01-26 02:17:23
8569,4473,Wrong Item Received,Pending,2025-01-19 11:21:47
8570,6828,Damaged Product,Closed,2025-01-17 22:08:05
8571,1729,Refund Request,Open,2025-01-15 06:52:19
8572,3925,Payment Issue,Closed,2025-01-09 17:41:52
8573,3440,Wrong Item Received,Open,2025-01-01 11:45:35
8574,1632,Order Not Delivered,Resolved,2025-01-11 20:40:32
8575,4405,Order Not Delivered,Closed,2025-01-17 01:42:38
8576,7199,Account Access Issue,Open,2025-01-22 21:10:48
8577,4546,Damaged Product,Closed,2025-01-28 22:17:03
8578,2572,Account Access Issue,Open,2025-01-22 20:02:04
8579,2311,Payment Issue,Pending,2025-01-21 03:14:51
8580,3519,Refund Request,Pending,2025-01-08 22:06:57
8581,3812,Order Not Delivered,Closed,2025-01-18 01:16:44
8582,4036,Payment Issue,Open,2025-01-25 11:53:27
8583,4886,Refund Request,Closed,2025-01-12 09:55:15
8584,7268,Damaged Product,Open,2025-01-13 09:31:57
8585,3236,Wrong Item Received,Resolved,2025-01-13 03:41:32
8586,3832,Damaged Product,Resolved,2025-01-25 02:03:50
8587,5437,General Inquiry,Closed,2025-01-01 23:45:47
8588,5640,Wrong Item Received,Open,2025-01-11 08:12:18
8589,1299,Payment Issue,Closed,2025-01-14 10:19:40
8590,9955,Damaged Product,Open,2025-01-25 00:20:00
8591,3481,Wrong Item Received,Open,2025-01-08 10:48:26
8592,948,General Inquiry,Open,2025-01-10 13:13:14
8593,5771,Damaged Product,Resolved,2025-01-21 23:43:00
8594,2669,Technical Issue,Pending,2025-01-17 06:15:58
8595,6789,Technical Issue,Pending,2025-01-28 06:38:04
8596,3313,Refund Request,Open,2025-01-15 06:10:02
8597,3255,Account Access Issue,Pending,2025-01-21 16:43:27
8598,4352,Refund Request,Pending,2025-01-19 00:54:58
8599,4641,Wrong Item Received,Open,2025-01-14 04:34:25
8600,6857,Payment Issue,Pending,2025-01-18 07:06:23
8601,9020,Refund Request,Open,2025-01-26 05:08:42
8602,8709,Refund Request,Pending,2025-01-15 15:42:47
8603,4761,Refund Request,Resolved,2025-01-20 04:53:00
8604,9763,Account Access Issue,Pending,2025-01-27 19:11:03
8605,8314,Refund Request,Open,2025-01-04 03:01:17
8606,6884,Wrong Item Received,Closed,2025-01-10 13:47:46
8607,2080,Order Not Delivered,Open,2025-01-05 14:32:45
8608,3198,Wrong Item Received,Open,2025-01-03 12:04:56
8609,1510,Payment Issue,Open,2025-01-26 08:24:45
8610,760,Damaged Product,Open,2025-01-11 07:24:13
8611,6763,Technical Issue,Closed,2025-01-19 21:16:30
8612,5623,Wrong Item Received,Resolved,2025-01-24 08:58:42
8613,1365,Technical Issue,Open,2025-01-17 01:24:02
8614,8090,Payment Issue,Resolved,2025-01-15 05:59:01
8615,2798,Technical Issue,Resolved,2025-01-24 19:59:03
8616,397,Order Not Delivered,Open,2025-01-29 09:55:38
8617,2090,Refund Request,Closed,2025-01-29 13:29:06
8618,662,Damaged Product,Pending,2025-01-17 04:31:33
8619,9445,Refund Request,Pending,2025-01-02 01:47:52
8620,5514,Order Not Delivered,Closed,2025-01-08 05:26:55
8621,7881,Payment Issue,Pending,2025-01-08 00:50:23
8622,6041,Wrong Item Received,Open,2025-01-21 22:54:56
8623,5379,Wrong Item Received,Pending,2025-01-30 02:10:32
8624,3406,Wrong Item Received,Closed,2025-01-23 23:40:15
8625,8677,Refund Request,Resolved,2025-01-08 20:33:14
8626,6015,Technical Issue,Pending,2025-01-24 10:50:59
8627,3622,Payment Issue,Open,2025-01-02 04:18:47
8628,1855,Damaged Product,Open,2025-01-27 08:04:46
8629,2326,Refund Request,Closed,2025-01-14 06:34:50
8630,1404,Damaged Product,Closed,2025-01-19 22:09:20
8631,761,Refund Request,Closed,2025-01-22 02:18:46
8632,7016,Refund Request,Resolved,2025-01-25 13:24:26
8633,8258,Refund Request,Open,2025-01-19 05:19:33
8634,7065,Wrong Item Received,Resolved,2025-01-06 09:01:02
8635,7530,Account Access Issue,Resolved,2025-01-23 21:21:17
8636,5656,Order Not Delivered,Resolved,2025-01-19 01:24:28
8637,4296,Wrong Item Received,Resolved,2025-01-20 00:25:15
8638,183,Wrong Item Received,Open,2025-01-29 13:12:56
8639,1172,Refund Request,Closed,2025-01-11 17:19:38
8640,7960,Refund Request,Resolved,2025-01-29 11:29:08
8641,9006,Order Not Delivered,Open,2025-01-10 06:45:23
8642,3517,Order Not Delivered,Resolved,2025-01-23 22:18:34
8643,1372,Wrong Item Received,Pending,2025-01-05 23:03:23
8644,9918,Refund Request,Open,2025-01-22 09:44:28
8645,1574,Payment Issue,Resolved,2025-01-16 01:13:15
8646,264,Account Access Issue,Closed,2025-01-02 17:10:21
8647,1191,Refund Request,Resolved,2025-01-03 18:20:26
8648,5309,Refund Request,Closed,2025-01-18 16:59:00
8649,6550,Technical Issue,Pending,2025-01-01 04:10:36
8650,2593,Technical Issue,Resolved,2025-01-15 07:56:54
8651,9835,Payment Issue,Closed,2025-01-30 04:25:15
8652,7364,General Inquiry,Closed,2025-01-03 12:47:41
8653,7145,Refund Request,Resolved,2025-01-29 19:17:52
8654,2342,Refund Request,Resolved,2025-01-27 07:06:07
8655,7884,Refund Request,Resolved,2025-01-07 08:27:18
8656,935,Account Access Issue,Open,2025-01-14 13:07:25
8657,1526,Account Access Issue,Pending,2025-01-18 10:29:02
8658,1193,Technical Issue,Pending,2025-01-01 14:03:08
8659,925,Technical Issue,Open,2025-01-30 07:15:06
8660,3613,Account Access Issue,Open,2025-01-22 18:18:00
8661,9728,Account Access Issue,Closed,2025-01-22 19:31:35
8662,1188,Order Not Delivered,Pending,2025-01-25 01:36:45
8663,3563,Technical Issue,Closed,2025-01-22 00:19:50
8664,912,Technical Issue,Resolved,2025-01-26 22:01:00
8665,6560,Damaged Product,Resolved,2025-01-02 17:22:28
8666,835,Payment Issue,Open,2025-01-16 18:24:14
8667,1103,Account Access Issue,Resolved,2025-01-15 11:49:59
8668,4001,Technical Issue,Open,2025-01-21 12:54:13
8669,5046,Payment Issue,Open,2025-01-05 06:51:50
8670,9323,Wrong Item Received,Open,2025-01-18 11:56:22
8671,245,Technical Issue,Pending,2025-01-10 13:44:29
8672,2271,Wrong Item Received,Resolved,2025-01-22 15:45:12
8673,3957,Order Not Delivered,Closed,2025-01-20 07:54:46
8674,8028,Wrong Item Received,Open,2025-01-26 03:34:57
8675,2985,General Inquiry,Closed,2025-01-24 11:26:53
8676,4637,Damaged Product,Resolved,2025-01-11 14:08:29
8677,8992,Damaged Product,Pending,2025-01-02 07:21:40
8678,5383,Payment Issue,Open,2025-01-29 08:27:05
8679,4213,Damaged Product,Open,2025-01-21 03:04:42
8680,9707,Account Access Issue,Pending,2025-01-16 17:12:45
8681,2796,Refund Request,Resolved,2025-01-15 10:45:51
8682,9461,General Inquiry,Open,2025-01-27 05:04:42
8683,4182,Order Not Delivered,Pending,2025-01-02 01:47:41
8684,7788,Technical Issue,Closed,2025-01-03 03:15:41
8685,7165,Technical Issue,Closed,2025-01-13 12:38:31
8686,3450,Damaged Product,Open,2025-01-21 04:04:47
8687,999,Technical Issue,Closed,2025-01-02 02:23:30
8688,1969,Refund Request,Resolved,2025-01-08 16:11:55
8689,6230,Payment Issue,Resolved,2025-01-07 13:00:31
8690,9000,Payment Issue,Closed,2025-01-19 06:30:37
8691,5346,Damaged Product,Open,2025-01-08 08:45:29
8692,6892,Wrong Item Received,Closed,2025-01-06 15:24:50
8693,690,Refund Request,Resolved,2025-01-27 19:48:12
8694,2196,Payment Issue,Open,2025-01-10 21:11:55
8695,9681,Order Not Delivered,Resolved,2025-01-25 19:44:54
8696,348,Wrong Item Received,Open,2025-01-08 10:31:46
8697,7826,Account Access Issue,Pending,2025-01-27 09:18:04
8698,7064,General Inquiry,Pending,2025-01-22 01:10:21
8699,8067,General Inquiry,Pending,2025-01-01 22:09:58
8700,7368,Payment Issue,Open,2025-01-15 09:48:46
8701,92,Payment Issue,Pending,2025-01-15 00:51:18
8702,7270,Technical Issue,Pending,2025-01-23 13:34:55
8703,8686,Refund Request,Open,2025-01-13 21:28:48
8704,3893,Account Access Issue,Resolved,2025-01-04 23:34:09
8705,6910,Wrong Item Received,Pending,2025-01-15 22:10:23
8706,7990,Payment Issue,Closed,2025-01-05 18:10:55
8707,9146,Refund Request,Open,2025-01-02 05:46:23
8708,3347,Account Access Issue,Pending,2025-01-08 04:02:45
8709,8821,Payment Issue,Pending,2025-01-02 09:52:04
8710,8039,Account Access Issue,Open,2025-01-08 03:57:59
8711,6408,Wrong Item Received,Pending,2025-01-23 23:50:04
8712,6997,Account Access Issue,Pending,2025-01-29 07:49:48
8713,9963,Order Not Delivered,Resolved,2025-01-12 20:27:59
8714,9529,Order Not Delivered,Pending,2025-01-19 01:52:18
8715,6627,Damaged Product,Resolved,2025-01-06 07:53:29
8716,8265,Damaged Product,Closed,2025-01-07 10:09:41
8717,3533,Refund Request,Pending,2025-01-14 06:40:47
8718,6414,Payment Issue,Pending,2025-01-05 03:39:40
8719,9964,Account Access Issue,Open,2025-01-08 14:13:07
8720,2547,Damaged Product,Closed,2025-01-11 12:29:51
8721,5692,Order Not Delivered,Closed,2025-01-17 22:00:25
8722,8029,Technical Issue,Open,2025-01-02 06:29:28
8723,3623,Wrong Item Received,Open,2025-01-21 02:25:12
8724,1335,Refund Request,Resolved,2025-01-09 07:49:09
8725,7566,Wrong Item Received,Pending,2025-01-09 12:21:24
8726,5730,Refund Request,Open,2025-01-03 03:26:52
8727,4010,Account Access Issue,Open,2025-01-13 19:25:04
8728,2533,Damaged Product,Closed,2025-01-04 14:44:05
8729,6371,Order Not Delivered,Open,2025-01-06 12:55:34
8730,7711,Technical Issue,Pending,2025-01-04 14:33:36
8731,535,Technical Issue,Pending,2025-01-20 10:20:14
8732,7305,Damaged Product,Resolved,2025-01-28 23:58:57
8733,3562,General Inquiry,Resolved,2025-01-09 22:56:15
8734,7701,Technical Issue,Closed,2025-01-18 12:15:16
8735,7805,Refund Request,Open,2025-01-25 07:20:46
8736,2219,Wrong Item Received,Resolved,2025-01-28 00:46:58
8737,3156,Order Not Delivered,Pending,2025-01-19 13:56:53
8738,6986,Refund Request,Open,2025-01-08 19:21:14
8739,428,Payment Issue,Pending,2025-01-07 19:51:57
8740,7858,Refund Request,Open,2025-01-07 03:34:23
8741,6688,Refund Request,Pending,2025-01-03 05:18:04
8742,9327,Account Access Issue,Resolved,2025-01-04 01:09:50
8743,5195,Account Access Issue,Closed,2025-01-15 13:06:48
8744,8345,Wrong Item Received,Closed,2025-01-17 07:28:01
8745,5184,Technical Issue,Pending,2025-01-20 14:52:06
8746,1463,Payment Issue,Resolved,2025-01-24 22:13:22
8747,9525,Account Access Issue,Pending,2025-01-29 05:39:58
8748,1680,Refund Request,Pending,2025-01-20 07:55:38
8749,8225,Refund Request,Resolved,2025-01-03 22:31:54
8750,4923,Damaged Product,Resolved,2025-01-12 00:20:59
8751,670,Damaged Product,Resolved,2025-01-28 18:15:51
8752,8261,Account Access Issue,Open,2025-01-30 10:32:44
8753,598,Refund Request,Open,2025-01-24 15:52:28
8754,6153,General Inquiry,Pending,2025-01-17 05:37:06
8755,2080,General Inquiry,Resolved,2025-01-29 22:34:32
8756,3385,Account Access Issue,Resolved,2025-01-20 02:18:37
8757,9044,Wrong Item Received,Closed,2025-01-15 10:09:45
8758,4014,Refund Request,Pending,2025-01-26 05:32:52
8759,1887,Damaged Product,Resolved,2025-01-21 16:51:49
8760,1748,Order Not Delivered,Open,2025-01-19 20:01:39
8761,9508,Technical Issue,Open,2025-01-19 21:06:37
8762,5548,Account Access Issue,Pending,2025-01-14 09:20:32
8763,2629,Order Not Delivered,Open,2025-01-27 00:10:14
8764,7886,Technical Issue,Resolved,2025-01-29 12:54:49
8765,691,Wrong Item Received,Closed,2025-01-21 03:33:22
8766,6870,Order Not Delivered,Resolved,2025-01-28 10:44:41
8767,4443,Refund Request,Open,2025-01-22 07:27:59
8768,1580,Damaged Product,Pending,2025-01-13 14:31:50
8769,1102,Damaged Product,Closed,2025-01-14 08:17:36
8770,9563,Technical Issue,Pending,2025-01-05 21:54:37
8771,872,Wrong Item Received,Pending,2025-01-14 20:32:04
8772,9746,Payment Issue,Open,2025-01-12 10:03:24
8773,1306,Refund Request,Closed,2025-01-27 18:53:43
8774,4456,Payment Issue,Closed,2025-01-14 21:19:14
8775,8196,Refund Request,Pending,2025-01-22 02:02:17
8776,884,Order Not Delivered,Open,2025-01-25 12:36:53
8777,9135,Payment Issue,Resolved,2025-01-15 14:51:28
8778,4412,Technical Issue,Pending,2025-01-08 04:19:40
8779,7149,Damaged Product,Resolved,2025-01-04 05:47:51
8780,3195,General Inquiry,Pending,2025-01-22 00:45:50
8781,8622,Technical Issue,Open,2025-01-07 05:04:29
8782,534,Account Access Issue,Pending,2025-01-05 04:29:46
8783,6041,Order Not Delivered,Open,2025-01-17 22:07:56
8784,268,Account Access Issue,Open,2025-01-11 01:37:55
8785,3925,Order Not Delivered,Closed,2025-01-07 05:46:08
8786,8594,General Inquiry,Resolved,2025-01-04 18:42:19
8787,5598,General Inquiry,Resolved,2025-01-14 01:35:30
8788,4831,Refund Request,Pending,2025-01-09 17:03:34
8789,1892,Payment Issue,Open,2025-01-17 17:39:34
8790,5490,Refund Request,Closed,2025-01-03 17:42:00
8791,6764,Payment Issue,Open,2025-01-24 04:21:03
8792,4717,Refund Request,Open,2025-01-21 05:24:40
8793,2145,Refund Request,Closed,2025-01-22 05:11:44
8794,2699,Technical Issue,Pending,2025-01-30 12:22:12
8795,850,Payment Issue,Resolved,2025-01-07 07:16:50
8796,4530,Wrong Item Received,Resolved,2025-01-01 08:38:01
8797,2605,Account Access Issue,Open,2025-01-28 15:39:50
8798,8922,Account Access Issue,Resolved,2025-01-07 04:35:33
8799,6758,General Inquiry,Resolved,2025-01-24 05:23:13
8800,3050,Damaged Product,Open,2025-01-20 13:25:31
8801,3,Technical Issue,Open,2025-01-28 18:49:46
8802,9660,Payment Issue,Resolved,2025-01-29 06:56:58
8803,4196,Refund Request,Resolved,2025-01-06 00:02:24
8804,7800,Refund Request,Resolved,2025-01-17 14:48:21
8805,1044,Order Not Delivered,Open,2025-01-27 12:32:39
8806,5779,Damaged Product,Pending,2025-01-23 12:02:41
8807,3826,Refund Request,Closed,2025-01-05 17:30:39
8808,927,Refund Request,Resolved,2025-01-02 00:39:17
8809,7596,Order Not Delivered,Pending,2025-01-14 22:50:04
8810,3431,Payment Issue,Closed,2025-01-02 08:46:38
8811,9147,Payment Issue,Closed,2025-01-13 09:37:56
8812,3128,Account Access Issue,Resolved,2025-01-18 19:50:57
8813,9041,Technical Issue,Open,2025-01-21 22:45:41
8814,2029,Order Not Delivered,Closed,2025-01-24 16:40:35
8815,8581,Refund Request,Open,2025-01-09 17:15:12
8816,5276,Refund Request,Pending,2025-01-27 10:21:58
8817,2052,Wrong Item Received,Open,2025-01-12 00:23:24
8818,6285,Refund Request,Pending,2025-01-26 15:06:47
8819,8294,Account Access Issue,Resolved,2025-01-12 03:52:12
8820,9611,Damaged Product,Resolved,2025-01-03 23:37:28
8821,6246,Refund Request,Open,2025-01-10 11:43:47
8822,7009,Damaged Product,Open,2025-01-04 09:48:19
8823,8817,Technical Issue,Open,2025-01-14 08:14:08
8824,1037,Payment Issue,Resolved,2025-01-05 14:05:29
8825,4283,Order Not Delivered,Open,2025-01-03 08:23:17
8826,7295,Refund Request,Closed,2025-01-08 03:23:37
8827,1641,General Inquiry,Pending,2025-01-27 07:49:41
8828,1534,Payment Issue,Closed,2025-01-06 12:42:24
8829,6532,Refund Request,Closed,2025-01-01 22:14:16
8830,4096,Account Access Issue,Closed,2025-01-02 00:39:04
8831,7813,Damaged Product,Closed,2025-01-27 06:05:27
8832,3600,Payment Issue,Resolved,2025-01-08 20:40:25
8833,9901,Wrong Item Received,Resolved,2025-01-25 11:15:00
8834,6799,Refund Request,Closed,2025-01-15 16:52:32
8835,6039,Refund Request,Closed,2025-01-07 07:35:08
8836,3949,Payment Issue,Resolved,2025-01-04 06:37:54
8837,1471,Damaged Product,Resolved,2025-01-20 18:58:56
8838,6496,Wrong Item Received,Pending,2025-01-20 23:19:28
8839,4606,Account Access Issue,Open,2025-01-06 01:17:47
