order_id,user_id,total_amount,order_status,order_date
24409,1101,1175.83,Delivered,2025-01-15 00:17:55
24410,2993,470.84,Shipped,2025-01-11 20:52:17
24411,5901,224.03,Cancelled,2025-01-22 08:15:42
24412,3876,654.91,Delivered,2025-01-04 04:13:39
24413,8792,1463.76,Cancelled,2025-01-28 05:02:33
24414,3448,951.81,Shipped,2025-01-11 18:13:10
24415,9522,399.3,Delivered,2025-01-27 13:22:15
24416,8065,801.11,Shipped,2025-01-09 16:40:00
24417,4596,1451.49,Cancelled,2025-01-28 15:50:29
24418,6984,785.06,Delivered,2025-01-13 10:15:50
24419,9463,95.78,Shipped,2025-01-21 09:03:55
24420,5985,931.56,Pending,2025-01-15 22:10:37
24421,9780,813.24,Cancelled,2025-01-17 20:00:47
24422,7094,1442.29,Delivered,2025-01-01 11:07:40
24423,2074,668.81,Pending,2025-01-08 06:55:18
24424,4035,141.27,Delivered,2025-01-11 17:57:26
24425,8108,300.08,Pending,2025-01-29 00:58:03
24426,5296,205.44,Pending,2025-01-11 05:18:09
24427,5893,1359.17,Pending,2025-01-11 10:52:41
24428,8673,885.57,Delivered,2025-01-05 07:34:56
24429,2241,389.06,Shipped,2025-01-06 15:06:11
24430,2690,558.69,Cancelled,2025-01-22 22:10:42
24431,630,1035.27,Delivered,2025-01-12 06:23:59
24432,4520,1207.42,Cancelled,2025-01-10 06:13:50
24433,3094,224.53,Delivered,2025-01-11 09:55:48
24434,5013,428.54,Cancelled,2025-01-11 10:35:02
24435,3916,757.23,Pending,2025-01-03 16:58:25
24436,6149,1169.87,Pending,2025-01-06 19:24:15
24437,4338,501.75,Pending,2025-01-20 14:00:54
24438,9016,464.51,Delivered,2025-01-06 13:08:22
24439,3649,1450.7,Pending,2025-01-14 14:51:12
24440,299,832.9,Shipped,2025-01-21 08:19:26
24441,2482,1365.22,Pending,2025-01-11 03:53:43
24442,4815,196.72,Delivered,2025-01-29 05:50:15
24443,3973,685.98,Cancelled,2025-01-14 20:20:41
24444,9980,414.93,Pending,2025-01-18 02:46:52
24445,648,1039.97,Shipped,2025-01-05 06:50:05
24446,9422,696.71,Pending,2025-01-23 05:29:12
24447,3567,677.06,Delivered,2025-01-27 15:52:53
24448,257,1231.37,Cancelled,2025-01-20 08:16:21
24449,6042,1143.77,Shipped,2025-01-21 05:11:13
24450,2341,691.22,Delivered,2025-01-29 19:26:51
24451,7225,1176.21,Cancelled,2025-01-15 22:41:57
24452,3590,1329.28,Pending,2025-01-05 15:31:31
24453,4352,871.39,Cancelled,2025-01-23 23:09:39
24454,7306,751.95,Shipped,2025-01-14 21:13:18
24455,1589,763.72,Pending,2025-01-13 06:12:37
24456,8208,744.89,Shipped,2025-01-15 03:27:30
24457,9379,1100.55,Delivered,2025-01-13 07:55:03
24458,455,781.27,Delivered,2025-01-08 07:47:17
24459,2878,833.97,Cancelled,2025-01-25 23:44:45
24460,2115,669.96,Shipped,2025-01-16 03:58:21
24461,4781,1428.13,Delivered,2025-01-12 21:18:50
24462,9181,1470.44,Delivered,2025-01-17 09:49:15
24463,4773,1308.37,Cancelled,2025-01-04 20:52:39
24464,9432,762.54,Cancelled,2025-01-05 06:12:51
24465,3718,735.16,Cancelled,2025-01-02 08:07:09
24466,7972,1076.43,Pending,2025-01-12 09:56:28
24467,502,957.76,Cancelled,2025-01-25 22:21:21
24468,7514,1487.64,Shipped,2025-01-25 20:36:47
24469,8131,694.94,Pending,2025-01-07 17:15:19
24470,4544,1410.77,Cancelled,2025-01-21 16:50:28
24471,4385,880.08,Delivered,2025-01-13 15:51:34
24472,2261,1209.61,Shipped,2025-01-21 18:46:14
24473,495,42.17,Pending,2025-01-05 14:46:07
24474,8946,447.21,Cancelled,2025-01-22 08:09:21
24475,4507,570.43,Delivered,2025-01-13 15:37:31
24476,4434,1288.6,Pending,2025-01-28 16:43:02
24477,4742,927.73,Cancelled,2025-01-16 08:06:59
24478,4405,1481.02,Pending,2025-01-20 18:51:52
24479,527,510.47,Delivered,2025-01-22 22:06:18
24480,3246,1338.02,Cancelled,2025-01-17 05:08:36
24481,7463,309.82,Shipped,2025-01-02 22:43:40
24482,1396,1357.97,Cancelled,2025-01-28 03:15:29
24483,922,607.34,Shipped,2025-01-02 15:30:49
24484,3642,881.72,Cancelled,2025-01-16 21:26:23
24485,8150,1462.49,Cancelled,2025-01-29 11:13:52
24486,9336,797.65,Cancelled,2025-01-06 03:39:01
24487,5565,61.33,Delivered,2025-01-11 14:32:29
24488,7449,274.15,Pending,2025-01-09 05:25:21
24489,1345,92.71,Delivered,2025-01-18 18:58:45
24490,2715,1247.93,Pending,2025-01-07 02:44:19
24491,8841,1299.66,Shipped,2025-01-18 13:33:11
24492,2513,932.06,Pending,2025-01-12 05:12:58
24493,1089,103.23,Pending,2025-01-09 06:08:44
24494,7720,1435.22,Delivered,2025-01-14 03:54:44
24495,3361,253.26,Delivered,2025-01-25 18:25:14
24496,5924,897.84,Delivered,2025-01-01 15:35:41
24497,3082,953.41,Pending,2025-01-21 03:00:10
24498,4308,1237.28,Shipped,2025-01-01 22:10:06
24499,6003,430.33,Pending,2025-01-18 13:00:31
24500,8665,1080.04,Cancelled,2025-01-09 14:27:34
24501,1310,993.98,Pending,2025-01-07 10:43:05
24502,1115,1082.49,Delivered,2025-01-05 01:32:38
24503,6307,394.13,Pending,2025-01-01 15:51:54
24504,6799,1199.98,Cancelled,2025-01-15 13:57:33
24505,5444,229.84,Delivered,2025-01-27 14:25:19
24506,7442,622.03,Pending,2025-01-29 07:52:47
24507,2833,195.46,Pending,2025-01-22 09:57:04
24508,7945,373.3,Delivered,2025-01-21 21:18:40
24509,806,1151.55,Pending,2025-01-18 05:56:19
24510,8710,72.68,Delivered,2025-01-23 13:25:40
24511,1950,1006.98,Shipped,2025-01-15 10:26:04
24512,506,531.17,Cancelled,2025-01-14 17:03:12
24513,6217,674.68,Pending,2025-01-17 15:04:41
24514,4963,825.76,Delivered,2025-01-22 05:55:21
24515,3781,353.89,Pending,2025-01-17 00:01:18
24516,9297,445.79,Shipped,2025-01-28 20:14:27
24517,5174,1440.62,Cancelled,2025-01-18 10:45:55
24518,5477,764.19,Pending,2025-01-03 07:03:58
24519,1700,669.59,Pending,2025-01-01 21:28:38
24520,2159,1169.31,Shipped,2025-01-10 14:35:05
24521,3767,992.75,Shipped,2025-01-08 10:20:01
24522,6722,352.16,Delivered,2025-01-24 03:46:26
24523,7085,23.04,Delivered,2025-01-27 12:10:43
24524,2707,528.27,Cancelled,2025-01-25 04:44:55
24525,3776,1448.29,Shipped,2025-01-28 02:24:23
24526,7968,594.52,Shipped,2025-01-15 07:13:22
24527,4438,550.64,Delivered,2025-01-27 14:13:06
24528,913,1250.84,Cancelled,2025-01-11 12:03:50
24529,4122,154.09,Cancelled,2025-01-29 18:40:42
24530,548,1250.52,Cancelled,2025-01-28 11:02:40
24531,6583,38.66,Pending,2025-01-17 18:01:47
24532,9352,870.81,Shipped,2025-01-21 05:47:21
24533,5012,80.31,Delivered,2025-01-28 18:44:39
24534,5306,861.09,Delivered,2025-01-14 19:19:00
24535,7796,794.97,Delivered,2025-01-01 23:06:04
24536,5582,1496.56,Pending,2025-01-18 09:45:07
24537,7451,311.75,Cancelled,2025-01-29 11:46:33
24538,1195,1470.78,Shipped,2025-01-27 19:10:08
24539,5852,146.18,Pending,2025-01-10 06:51:35
24540,8714,1322.65,Delivered,2025-01-03 07:39:57
24541,7553,23.72,Pending,2025-01-17 18:52:04
24542,7635,713.03,Pending,2025-01-23 04:06:40
24543,296,631.51,Cancelled,2025-01-27 13:12:53
24544,622,1005.77,Cancelled,2025-01-03 00:04:32
24545,6151,1375.2,Delivered,2025-01-20 19:00:49
24546,9563,691.81,Cancelled,2025-01-09 05:40:32
24547,3334,874.39,Pending,2025-01-03 02:22:05
24548,5642,308.93,Delivered,2025-01-12 12:46:59
24549,1635,666.98,Cancelled,2025-01-29 12:11:59
24550,7538,251.3,Delivered,2025-01-29 16:55:03
24551,4213,1089.55,Cancelled,2025-01-22 14:18:28
24552,1638,587.56,Shipped,2025-01-24 07:20:27
24553,2938,458.96,Cancelled,2025-01-07 09:48:13
24554,6639,829.72,Shipped,2025-01-29 09:13:21
24555,8937,1250.5,Cancelled,2025-01-03 09:14:44
24556,4021,1247.9,Cancelled,2025-01-24 19:15:58
24557,1092,935.34,Cancelled,2025-01-20 12:20:39
24558,8335,1325.75,Shipped,2025-01-05 15:07:23
24559,3061,1038.59,Delivered,2025-01-10 06:34:21
24560,2318,402.02,Pending,2025-01-27 02:12:35
24561,3917,468.55,Shipped,2025-01-07 10:06:26
24562,9746,936.04,Delivered,2025-01-17 11:35:55
24563,9222,618.72,Shipped,2025-01-24 20:41:51
24564,5563,98.1,Pending,2025-01-02 16:10:37
24565,2002,955.93,Shipped,2025-01-02 17:30:00
24566,2773,1369.61,Delivered,2025-01-27 18:46:00
24567,8706,455.87,Pending,2025-01-21 05:27:10
24568,3571,103.79,Cancelled,2025-01-09 05:32:18
24569,5818,1194.81,Shipped,2025-01-16 04:20:17
24570,3344,1267.18,Shipped,2025-01-29 10:59:25
24571,1352,277.21,Delivered,2025-01-22 05:43:03
24572,9147,305.94,Pending,2025-01-29 15:52:04
24573,5143,833.91,Delivered,2025-01-24 02:17:42
24574,5591,1042.13,Pending,2025-01-03 03:03:59
24575,8173,1416.04,Cancelled,2025-01-22 03:05:04
24576,7172,571.74,Delivered,2025-01-19 01:35:09
24577,5967,361.54,Cancelled,2025-01-23 21:50:42
24578,1183,813.09,Pending,2025-01-20 13:13:26
24579,5437,518.0,Pending,2025-01-28 09:57:01
24580,4775,45.34,Pending,2025-01-29 19:24:55
24581,7312,335.49,Pending,2025-01-24 08:12:24
24582,3363,433.51,Delivered,2025-01-26 07:23:28
24583,8250,1067.87,Cancelled,2025-01-29 19:46:29
24584,2057,651.9,Delivered,2025-01-20 23:25:52
24585,4222,1341.85,Pending,2025-01-28 00:59:32
24586,9186,118.57,Delivered,2025-01-15 07:06:31
24587,4446,1007.76,Delivered,2025-01-19 18:27:29
24588,3455,1035.76,Pending,2025-01-16 02:55:03
24589,5875,974.89,Delivered,2025-01-01 08:42:05
24590,8613,882.61,Pending,2025-01-07 17:20:53
24591,566,529.28,Delivered,2025-01-02 05:34:59
24592,8138,1016.99,Cancelled,2025-01-23 04:00:06
24593,2366,896.75,Pending,2025-01-05 22:55:42
24594,3749,770.21,Pending,2025-01-22 08:57:18
24595,1281,1171.39,Delivered,2025-01-17 06:14:21
24596,8068,1156.27,Pending,2025-01-07 06:20:58
24597,5674,1116.03,Shipped,2025-01-13 07:13:03
24598,187,1364.76,Pending,2025-01-06 11:02:10
24599,4153,734.08,Cancelled,2025-01-23 07:06:42
24600,694,830.73,Delivered,2025-01-06 18:46:38
24601,1776,1247.82,Shipped,2025-01-29 09:39:09
24602,2371,982.25,Delivered,2025-01-15 19:28:07
24603,8482,49.95,Delivered,2025-01-26 09:04:49
24604,813,1420.01,Pending,2025-01-17 11:00:14
24605,4922,670.31,Cancelled,2025-01-28 12:18:33
24606,7905,306.07,Shipped,2025-01-06 09:43:18
24607,9589,1192.24,Delivered,2025-01-21 16:07:02
24608,3642,305.31,Pending,2025-01-21 14:36:30
24609,4216,1043.28,Cancelled,2025-01-15 00:40:25
24610,2416,1064.92,Cancelled,2025-01-07 15:48:01
24611,73,616.5,Cancelled,2025-01-13 13:17:12
24612,5730,1018.27,Delivered,2025-01-15 04:39:30
24613,1077,412.04,Pending,2025-01-14 22:46:35
24614,8057,525.02,Cancelled,2025-01-30 00:50:16
24615,7397,1370.28,Pending,2025-01-11 03:00:35
24616,8690,691.98,Pending,2025-01-14 08:02:22
24617,5149,1436.82,Pending,2025-01-24 10:49:45
24618,2915,832.95,Shipped,2025-01-28 04:33:38
24619,6293,555.28,Cancelled,2025-01-08 06:17:08
24620,3301,928.57,Shipped,2025-01-11 13:54:14
24621,7595,1126.77,Pending,2025-01-20 02:04:39
24622,3944,128.08,Cancelled,2025-01-19 14:31:07
24623,999,396.18,Shipped,2025-01-01 04:57:24
24624,2345,1481.62,Shipped,2025-01-17 05:37:56
24625,3648,1306.82,Delivered,2025-01-12 09:32:50
24626,5450,286.47,Pending,2025-01-14 18:44:28
24627,5598,537.09,Shipped,2025-01-11 03:13:34
24628,3139,826.72,Cancelled,2025-01-21 06:47:02
24629,3107,1071.56,Cancelled,2025-01-08 11:23:32
24630,8075,998.34,Shipped,2025-01-10 23:47:26
24631,2198,592.43,Cancelled,2025-01-20 06:55:07
24632,3181,1430.22,Pending,2025-01-20 17:56:25
24633,1344,892.81,Pending,2025-01-03 10:10:15
24634,5199,286.56,Delivered,2025-01-23 12:06:06
24635,8190,988.31,Delivered,2025-01-08 01:40:48
24636,719,1142.83,Shipped,2025-01-17 08:36:47
24637,3026,1004.53,Pending,2025-01-13 03:12:11
24638,9773,1027.62,Shipped,2025-01-28 10:30:57
24639,8310,309.86,Pending,2025-01-21 17:58:53
24640,4207,193.34,Delivered,2025-01-05 10:26:00
24641,1369,235.66,Pending,2025-01-20 17:04:01
24642,5285,881.12,Shipped,2025-01-03 16:12:24
24643,91,100.2,Cancelled,2025-01-29 12:04:14
24644,9347,838.06,Pending,2025-01-17 06:43:52
24645,1634,236.51,Shipped,2025-01-10 07:18:49
24646,2216,1431.74,Cancelled,2025-01-26 22:41:12
24647,6712,957.81,Shipped,2025-01-29 00:58:42
24648,1560,1115.95,Delivered,2025-01-25 13:07:23
24649,1959,72.63,Delivered,2025-01-27 16:31:55
24650,4084,735.56,Pending,2025-01-23 19:48:54
24651,3348,929.16,Cancelled,2025-01-22 13:29:20
24652,8012,815.07,Pending,2025-01-14 09:33:26
24653,3823,285.79,Shipped,2025-01-01 18:40:32
24654,9503,999.54,Cancelled,2025-01-04 12:53:15
24655,2351,1403.09,Shipped,2025-01-11 11:54:28
24656,29,1044.45,Pending,2025-01-12 00:14:47
24657,1714,416.96,Shipped,2025-01-21 15:43:38
24658,7158,1226.32,Delivered,2025-01-18 05:12:33
24659,320,1496.58,Shipped,2025-01-28 13:18:04
24660,1728,884.55,Pending,2025-01-18 15:07:11
24661,4200,1307.26,Cancelled,2025-01-13 02:14:36
24662,355,576.94,Pending,2025-01-03 00:30:39
24663,4870,731.76,Pending,2025-01-03 04:14:49
24664,3704,165.36,Pending,2025-01-15 09:11:43
24665,881,802.19,Shipped,2025-01-08 05:38:20
24666,4271,955.16,Delivered,2025-01-14 05:01:46
24667,4168,22.04,Cancelled,2025-01-01 14:37:43
24668,5733,739.73,Shipped,2025-01-11 00:17:15
24669,7307,676.78,Shipped,2025-01-13 15:51:06
24670,6174,1210.88,Pending,2025-01-18 09:06:44
24671,2208,816.92,Delivered,2025-01-03 06:39:43
24672,3344,421.61,Cancelled,2025-01-23 08:18:51
24673,2115,213.19,Delivered,2025-01-26 05:19:59
24674,3350,423.76,Shipped,2025-01-05 04:58:58
24675,2593,1164.42,Pending,2025-01-27 15:29:58
24676,6358,618.27,Pending,2025-01-29 19:27:23
24677,493,479.49,Cancelled,2025-01-21 20:08:37
24678,9918,534.81,Shipped,2025-01-06 10:26:47
24679,1052,212.14,Shipped,2025-01-06 23:41:47
24680,7258,385.86,Pending,2025-01-29 11:47:47
24681,3919,572.24,Delivered,2025-01-07 17:07:47
24682,1868,790.27,Shipped,2025-01-20 03:10:45
24683,942,692.42,Cancelled,2025-01-03 05:30:20
24684,8637,906.54,Shipped,2025-01-11 02:06:46
24685,773,721.49,Delivered,2025-01-07 22:14:36
24686,9656,948.5,Shipped,2025-01-01 18:14:10
24687,4651,429.07,Pending,2025-01-19 13:21:19
24688,6063,821.73,Delivered,2025-01-06 02:12:15
24689,1003,1471.97,Shipped,2025-01-12 15:15:04
24690,2142,359.56,Delivered,2025-01-22 01:46:09
24691,6136,1226.37,Cancelled,2025-01-07 08:45:36
24692,4357,431.41,Pending,2025-01-21 12:45:59
24693,9197,421.79,Cancelled,2025-01-20 20:19:18
24694,2698,796.28,Cancelled,2025-01-18 23:25:03
24695,9245,270.68,Pending,2025-01-27 17:32:18
24696,7691,773.21,Delivered,2025-01-24 07:37:04
24697,4774,1144.17,Delivered,2025-01-14 16:31:15
24698,7161,1448.41,Cancelled,2025-01-25 16:03:54
24699,1465,1462.16,Pending,2025-01-21 13:16:12
24700,6134,872.73,Shipped,2025-01-08 03:57:05
24701,5248,66.77,Delivered,2025-01-13 21:13:30
24702,3807,247.82,Pending,2025-01-25 05:57:30
24703,7257,211.84,Pending,2025-01-12 11:11:59
24704,5106,1026.42,Shipped,2025-01-12 17:28:23
24705,1956,54.48,Delivered,2025-01-25 02:37:42
24706,973,899.66,Cancelled,2025-01-16 13:28:49
24707,3777,1047.82,Shipped,2025-01-30 01:50:39
24708,135,408.98,Pending,2025-01-05 19:06:53
24709,1973,374.91,Pending,2025-01-02 16:35:34
24710,1582,826.26,Shipped,2025-01-05 23:25:12
24711,3577,602.25,Pending,2025-01-08 07:09:03
24712,5204,740.49,Cancelled,2025-01-23 20:21:21
24713,9585,829.33,Shipped,2025-01-27 01:53:20
24714,9889,1446.31,Cancelled,2025-01-25 18:09:28
24715,2463,89.78,Pending,2025-01-01 18:32:09
24716,2318,953.03,Shipped,2025-01-03 00:17:58
24717,7679,612.25,Delivered,2025-01-15 22:19:51
24718,1081,476.08,Shipped,2025-01-05 03:58:18
24719,6093,1149.1,Cancelled,2025-01-14 08:30:44
24720,9946,1261.77,Pending,2025-01-29 07:48:58
24721,5638,282.24,Cancelled,2025-01-03 06:32:31
24722,7995,384.79,Cancelled,2025-01-11 14:42:45
24723,6418,1341.3,Shipped,2025-01-26 11:52:41
24724,9956,831.86,Shipped,2025-01-13 09:56:49
24725,6827,1115.06,Shipped,2025-01-03 16:21:09
24726,3300,812.07,Shipped,2025-01-20 11:46:59
24727,5416,1480.34,Cancelled,2025-01-14 07:16:45
24728,4652,194.37,Shipped,2025-01-24 16:49:04
24729,128,1030.6,Delivered,2025-01-20 11:37:49
24730,3682,596.87,Shipped,2025-01-08 06:02:26
24731,6608,1333.61,Pending,2025-01-17 23:17:23
24732,3048,803.27,Pending,2025-01-01 22:59:37
24733,4854,535.37,Cancelled,2025-01-09 20:01:03
24734,628,1488.82,Pending,2025-01-06 11:00:39
24735,8778,511.62,Delivered,2025-01-28 09:39:55
24736,9977,1491.61,Delivered,2025-01-25 22:50:52
24737,6936,550.01,Shipped,2025-01-26 16:08:39
24738,2593,1467.69,Delivered,2025-01-01 22:03:26
24739,3759,263.95,Delivered,2025-01-08 14:54:43
24740,380,824.81,Cancelled,2025-01-26 10:24:21
24741,3068,855.52,Delivered,2025-01-28 15:00:47
24742,7492,414.36,Pending,2025-01-24 10:51:03
24743,1432,244.11,Delivered,2025-01-11 04:09:37
24744,4494,209.03,Shipped,2025-01-25 12:23:21
24745,3991,1151.46,Delivered,2025-01-04 07:36:10
24746,1756,436.52,Delivered,2025-01-05 11:31:12
24747,540,807.35,Delivered,2025-01-17 02:50:58
24748,621,1064.34,Pending,2025-01-17 05:14:01
24749,8331,128.93,Pending,2025-01-14 06:54:36
24750,2221,284.04,Cancelled,2025-01-19 04:28:23
24751,2473,1023.69,Delivered,2025-01-26 22:22:11
24752,4527,1061.89,Pending,2025-01-17 02:18:44
24753,5766,986.05,Cancelled,2025-01-28 05:55:18
24754,425,22.93,Shipped,2025-01-04 23:24:13
24755,2818,780.33,Shipped,2025-01-11 20:17:28
24756,5557,137.98,Cancelled,2025-01-16 21:02:56
24757,9935,562.59,Cancelled,2025-01-17 10:07:58
24758,1528,1221.16,Pending,2025-01-15 15:04:36
24759,3007,1384.44,Pending,2025-01-22 07:29:09
24760,9500,1198.45,Pending,2025-01-17 01:16:51
24761,8491,269.34,Pending,2025-01-28 01:41:44
24762,7797,658.73,Delivered,2025-01-01 12:36:56
24763,3544,491.08,Pending,2025-01-23 10:53:13
24764,8699,1497.15,Shipped,2025-01-02 06:08:05
24765,4478,424.54,Shipped,2025-01-14 08:12:04
24766,4812,1126.66,Pending,2025-01-02 02:59:25
24767,5581,521.09,Delivered,2025-01-06 12:48:00
24768,1303,950.96,Cancelled,2025-01-04 19:12:28
24769,4450,224.12,Shipped,2025-01-19 05:31:23
24770,9854,522.61,Delivered,2025-01-15 07:19:31
24771,4051,672.56,Shipped,2025-01-30 00:11:55
24772,1713,784.29,Shipped,2025-01-01 14:23:10
24773,8873,710.35,Cancelled,2025-01-04 05:28:12
24774,8293,336.96,Delivered,2025-01-19 13:28:35
24775,5518,154.14,Pending,2025-01-27 13:15:50
24776,6986,589.38,Cancelled,2025-01-02 15:53:28
24777,1432,106.67,Pending,2025-01-27 07:37:41
24778,6312,196.67,Cancelled,2025-01-29 23:15:41
24779,9850,226.92,Cancelled,2025-01-10 11:27:16
24780,7865,1157.89,Cancelled,2025-01-01 22:40:40
24781,1606,561.5,Delivered,2025-01-15 18:21:23
24782,2892,74.37,Pending,2025-01-28 04:49:51
24783,5046,1088.92,Delivered,2025-01-01 02:57:45
24784,4263,1199.93,Pending,2025-01-21 19:03:43
24785,4692,1351.53,Cancelled,2025-01-21 15:24:46
24786,3823,822.68,Delivered,2025-01-25 00:09:25
24787,3662,173.64,Cancelled,2025-01-25 06:20:38
24788,9158,635.37,Pending,2025-01-17 06:36:50
24789,2186,951.57,Pending,2025-01-03 15:07:04
24790,8437,956.18,Delivered,2025-01-22 21:39:48
24791,5415,1304.84,Delivered,2025-01-08 02:21:26
24792,4620,1098.95,Shipped,2025-01-17 11:23:08
24793,5961,1325.27,Delivered,2025-01-12 21:10:13
24794,8967,82.2,Pending,2025-01-01 07:32:49
24795,2817,1057.35,Pending,2025-01-12 06:16:37
24796,6568,99.6,Cancelled,2025-01-15 13:41:22
24797,3026,700.58,Delivered,2025-01-29 04:59:49
24798,7594,786.23,Delivered,2025-01-13 10:33:49
24799,1221,595.55,Delivered,2025-01-26 08:35:45
24800,5516,1326.62,Shipped,2025-01-07 21:55:51
24801,8944,532.76,Cancelled,2025-01-07 00:36:16
24802,9181,1351.32,Cancelled,2025-01-16 06:50:30
24803,2536,798.05,Cancelled,2025-01-25 18:11:59
24804,9914,72.88,Cancelled,2025-01-09 16:34:36
24805,6657,260.26,Cancelled,2025-01-26 19:43:37
24806,1875,1119.81,Pending,2025-01-18 08:27:40
24807,1477,184.5,Pending,2025-01-23 06:15:44
24808,8533,1005.2,Cancelled,2025-01-02 07:44:16
24809,5690,313.88,Pending,2025-01-23 00:51:09
24810,395,1402.15,Cancelled,2025-01-17 01:41:02
24811,3054,1313.59,Pending,2025-01-09 02:34:59
24812,1817,1105.15,Shipped,2025-01-23 19:15:46
24813,7632,1103.32,Shipped,2025-01-29 01:59:05
24814,8092,756.45,Delivered,2025-01-06 08:53:36
24815,969,179.67,Delivered,2025-01-07 09:36:40
24816,3707,1313.09,Pending,2025-01-08 16:14:01
24817,870,335.7,Delivered,2025-01-17 06:10:58
24818,5711,1285.75,Pending,2025-01-14 06:40:05
24819,4379,833.57,Shipped,2025-01-11 04:26:21
24820,4115,893.92,Delivered,2025-01-22 19:39:18
24821,5748,760.61,Pending,2025-01-22 21:46:00
24822,9247,183.29,Cancelled,2025-01-10 10:02:26
24823,4685,443.21,Shipped,2025-01-05 12:55:05
24824,257,262.69,Shipped,2025-01-02 23:34:53
24825,6537,454.03,Cancelled,2025-01-04 11:37:39
24826,4712,295.0,Delivered,2025-01-20 05:08:27
24827,6130,198.81,Cancelled,2025-01-09 12:42:13
24828,2018,593.07,Delivered,2025-01-01 15:55:22
24829,2294,852.17,Cancelled,2025-01-09 05:46:13
24830,5344,763.58,Cancelled,2025-01-20 23:35:18
24831,9061,197.58,Delivered,2025-01-22 15:25:56
24832,1721,228.39,Shipped,2025-01-04 02:57:55
24833,4922,1469.6,Delivered,2025-01-02 02:29:52
24834,4624,21.47,Delivered,2025-01-01 17:07:39
24835,5556,543.12,Pending,2025-01-28 05:00:47
24836,4247,986.47,Shipped,2025-01-10 17:09:51
24837,2414,846.01,Pending,2025-01-20 19:43:28
24838,2915,1201.14,Delivered,2025-01-09 18:58:35
24839,816,627.69,Pending,2025-01-28 06:11:36
24840,4050,86.89,Cancelled,2025-01-23 14:30:17
24841,4668,625.19,Shipped,2025-01-01 15:01:55
24842,326,575.33,Delivered,2025-01-10 16:51:12
24843,4985,219.04,Delivered,2025-01-12 12:02:00
24844,15,1111.59,Cancelled,2025-01-02 05:31:24
24845,2020,457.54,Delivered,2025-01-13 22:30:00
24846,1065,1151.13,Delivered,2025-01-03 19:25:34
24847,3572,179.65,Delivered,2025-01-01 02:32:55
24848,5076,1241.78,Shipped,2025-01-15 15:36:24
24849,9887,934.0,Shipped,2025-01-18 16:58:16
24850,9985,196.52,Cancelled,2025-01-02 09:12:10
24851,7988,224.1,Pending,2025-01-28 03:41:02
24852,6442,1411.41,Shipped,2025-01-24 00:45:15
24853,2589,37.79,Cancelled,2025-01-15 18:52:20
24854,2262,776.88,Pending,2025-01-12 23:09:29
24855,4214,613.16,Cancelled,2025-01-11 11:16:43
24856,5715,431.8,Cancelled,2025-01-07 05:25:49
24857,6264,1254.54,Delivered,2025-01-27 06:56:50
24858,9041,1011.5,Shipped,2025-01-07 14:42:48
24859,8038,227.04,Delivered,2025-01-07 18:58:44
24860,8385,1028.34,Cancelled,2025-01-28 14:07:08
24861,1601,476.02,Delivered,2025-01-22 00:50:39
24862,408,1298.38,Pending,2025-01-15 03:46:44
24863,5226,911.15,Shipped,2025-01-09 00:38:44
24864,4654,153.31,Delivered,2025-01-08 15:23:27
24865,416,1355.51,Cancelled,2025-01-12 23:46:38
24866,4609,1307.34,Cancelled,2025-01-20 12:07:03
24867,7200,1403.36,Delivered,2025-01-01 10:48:59
24868,8212,113.48,Pending,2025-01-28 13:31:09
24869,9523,451.02,Delivered,2025-01-02 12:01:52
24870,5034,349.49,Pending,2025-01-14 09:08:58
24871,3156,1108.41,Cancelled,2025-01-10 21:44:29
24872,9577,412.84,Pending,2025-01-14 11:30:37
24873,2944,682.07,Cancelled,2025-01-08 02:28:07
24874,8208,954.07,Shipped,2025-01-11 19:04:13
24875,3087,483.24,Pending,2025-01-20 18:47:23
24876,9981,1143.93,Shipped,2025-01-22 16:45:06
24877,2167,627.65,Delivered,2025-01-08 00:58:51
24878,8234,898.91,Pending,2025-01-06 16:29:58
24879,5391,1077.63,Shipped,2025-01-01 12:45:48
24880,3653,634.23,Delivered,2025-01-04 14:37:19
24881,8607,876.8,Shipped,2025-01-11 14:03:31
24882,7765,581.67,Pending,2025-01-01 23:19:29
24883,119,502.82,Cancelled,2025-01-13 08:20:34
24884,3566,726.99,Cancelled,2025-01-24 18:23:15
24885,8125,1428.12,Delivered,2025-01-29 12:50:19
24886,5161,1277.96,Shipped,2025-01-16 18:07:47
24887,214,621.84,Cancelled,2025-01-25 19:39:03
24888,7426,410.15,Pending,2025-01-23 03:09:00
24889,7884,1102.19,Cancelled,2025-01-08 12:05:50
24890,2692,484.43,Pending,2025-01-03 13:20:57
24891,8013,386.47,Pending,2025-01-16 20:12:50
24892,9594,800.24,Cancelled,2025-01-13 11:31:15
24893,9493,295.66,Delivered,2025-01-03 02:42:38
24894,203,1404.8,Cancelled,2025-01-06 01:31:54
24895,9196,1135.3,Delivered,2025-01-03 11:23:13
24896,8220,956.31,Pending,2025-01-24 02:28:08
24897,1596,470.68,Delivered,2025-01-07 11:45:11
24898,231,1061.38,Pending,2025-01-15 11:25:43
24899,9367,1369.11,Shipped,2025-01-09 19:38:04
24900,1740,348.3,Delivered,2025-01-28 00:26:42
24901,1893,475.52,Delivered,2025-01-28 16:49:43
24902,7199,191.45,Delivered,2025-01-29 02:56:46
24903,6633,700.6,Cancelled,2025-01-01 14:16:56
