payment_id,order_id,user_id,payment_status,payment_method,payment_date
26849,992,6574,Failed,Credit Card,2025-01-14 12:27:37
26850,15208,985,Completed,Credit Card,2025-01-26 00:19:10
26851,10139,9748,Completed,Bank Transfer,2025-01-06 22:31:04
26852,8711,9436,Failed,PayPal,2025-01-17 08:02:47
26853,13995,7321,Pending,Cryptocurrency,2025-01-01 14:58:24
26854,26642,4029,Completed,Bank Transfer,2025-01-08 02:13:00
26855,17541,7071,Failed,PayPal,2025-01-17 22:03:25
26856,23531,2134,Completed,Cryptocurrency,2025-01-05 05:56:34
26857,17101,9581,Failed,Cryptocurrency,2025-01-24 22:55:47
26858,29900,9490,Failed,Cryptocurrency,2025-01-20 16:23:33
26859,4171,5074,Failed,Cryptocurrency,2025-01-25 06:40:46
26860,27890,5016,Pending,PayPal,2025-01-11 15:49:56
26861,21269,5252,Pending,Cryptocurrency,2025-01-05 01:56:38
26862,22483,2654,Completed,Bank Transfer,2025-01-21 01:24:59
26863,7269,9305,Completed,Bank Transfer,2025-01-28 07:36:38
26864,9799,9012,Failed,Cryptocurrency,2025-01-29 16:41:44
26865,6456,3127,Pending,Bank Transfer,2025-01-18 18:52:24
26866,2592,2227,Pending,Bank Transfer,2025-01-07 08:55:21
26867,23000,2673,Failed,Bank Transfer,2025-01-29 05:25:15
26868,14534,8600,Completed,Credit Card,2025-01-19 01:44:05
26869,6049,3109,Completed,PayPal,2025-01-07 18:47:43
26870,29839,4161,Pending,Bank Transfer,2025-01-20 05:49:13
26871,9490,2424,Pending,Bank Transfer,2025-01-08 04:45:04
26872,18310,6463,Completed,Bank Transfer,2025-01-29 18:29:24
26873,10555,485,Completed,Credit Card,2025-01-29 21:41:23
26874,5648,3536,Completed,PayPal,2025-01-22 12:37:52
26875,16714,824,Failed,Bank Transfer,2025-01-27 16:04:44
26876,13618,6401,Pending,Bank Transfer,2025-01-04 17:51:12
26877,4849,2244,Completed,PayPal,2025-01-17 23:20:40
26878,1155,4584,Pending,Cryptocurrency,2025-01-20 05:36:12
26879,3098,9783,Pending,Bank Transfer,2025-01-29 22:31:10
26880,11174,505,Failed,Bank Transfer,2025-01-26 04:27:03
26881,550,5180,Failed,PayPal,2025-01-20 18:30:50
26882,20809,3382,Failed,Cryptocurrency,2025-01-01 00:11:09
26883,18193,7168,Completed,Credit Card,2025-01-09 20:32:09
26884,9883,880,Pending,Credit Card,2025-01-22 00:33:04
26885,24041,8749,Completed,PayPal,2025-01-29 17:25:19
26886,16187,7734,Completed,Cryptocurrency,2025-01-05 11:39:57
26887,14720,4978,Pending,Bank Transfer,2025-01-17 02:40:18
26888,21333,9265,Pending,Cryptocurrency,2025-01-26 01:11:05
26889,18460,4493,Failed,PayPal,2025-01-04 04:46:27
26890,24560,5121,Pending,Credit Card,2025-01-22 21:36:31
26891,2003,4600,Pending,Credit Card,2025-01-12 11:34:00
26892,23496,2209,Failed,Credit Card,2025-01-20 04:02:27
26893,29386,3750,Failed,Cryptocurrency,2025-01-03 23:25:10
26894,5379,683,Completed,Bank Transfer,2025-01-17 07:31:33
26895,3871,5435,Completed,Bank Transfer,2025-01-17 13:54:20
26896,5369,7538,Failed,Cryptocurrency,2025-01-24 21:26:12
26897,6836,2562,Failed,Cryptocurrency,2025-01-20 02:19:43
26898,22245,3487,Failed,Bank Transfer,2025-01-19 09:42:53
26899,25728,6412,Completed,Credit Card,2025-01-27 09:07:02
26900,20272,9247,Pending,Cryptocurrency,2025-01-27 16:37:35
26901,11694,3936,Completed,Bank Transfer,2025-01-15 19:38:44
26902,27436,2941,Pending,Bank Transfer,2025-01-23 20:44:46
26903,15112,9244,Pending,Bank Transfer,2025-01-16 02:09:30
26904,673,3770,Failed,Bank Transfer,2025-01-28 01:37:07
26905,5693,5459,Completed,Cryptocurrency,2025-01-24 05:01:07
26906,15742,6630,Pending,PayPal,2025-01-01 09:18:32
26907,20733,4208,Completed,Bank Transfer,2025-01-07 09:03:16
26908,25429,4746,Completed,Credit Card,2025-01-09 21:15:37
26909,11670,3432,Completed,Bank Transfer,2025-01-17 15:14:04
26910,25370,5082,Completed,Credit Card,2025-01-25 13:20:55
26911,17135,3379,Pending,Bank Transfer,2025-01-03 14:15:22
26912,26738,8327,Pending,Bank Transfer,2025-01-12 07:57:47
26913,28322,6284,Pending,PayPal,2025-01-12 20:52:45
26914,7681,7193,Completed,PayPal,2025-01-18 04:07:31
26915,12619,5530,Completed,Cryptocurrency,2025-01-15 22:57:16
26916,3279,9419,Pending,Credit Card,2025-01-06 20:40:16
26917,23985,1453,Completed,Credit Card,2025-01-14 01:04:46
26918,18638,9663,Pending,Bank Transfer,2025-01-15 04:58:07
26919,3494,7874,Pending,Credit Card,2025-01-23 16:47:13
26920,28940,8339,Pending,Cryptocurrency,2025-01-09 08:40:31
26921,28268,8214,Completed,Cryptocurrency,2025-01-17 09:58:42
26922,20420,3260,Pending,Bank Transfer,2025-01-16 11:57:43
26923,24558,2890,Completed,PayPal,2025-01-21 13:25:02
26924,994,7865,Failed,Cryptocurrency,2025-01-05 16:36:39
26925,697,8324,Completed,Credit Card,2025-01-12 08:27:07
26926,9067,1612,Pending,PayPal,2025-01-05 01:08:19
26927,25226,5477,Completed,PayPal,2025-01-13 04:33:34
26928,7849,9552,Pending,Credit Card,2025-01-24 01:23:14
26929,9097,5572,Failed,PayPal,2025-01-28 00:44:06
26930,25451,5378,Completed,Bank Transfer,2025-01-21 10:19:02
26931,12509,4426,Pending,PayPal,2025-01-28 04:16:57
26932,5704,9984,Failed,PayPal,2025-01-08 20:03:49
26933,877,1678,Pending,Credit Card,2025-01-29 13:44:05
26934,10874,270,Completed,PayPal,2025-01-10 16:21:19
26935,12222,6744,Failed,Credit Card,2025-01-08 01:36:42
26936,8970,8645,Pending,Bank Transfer,2025-01-16 12:35:20
26937,14984,1985,Failed,Cryptocurrency,2025-01-21 03:14:24
26938,3250,524,Pending,Cryptocurrency,2025-01-13 02:59:23
26939,505,760,Pending,Cryptocurrency,2025-01-10 16:43:50
26940,17088,9877,Failed,Bank Transfer,2025-01-19 14:07:58
26941,27937,9749,Completed,Cryptocurrency,2025-01-09 10:37:06
26942,10033,4545,Failed,Credit Card,2025-01-15 18:07:48
26943,6257,7882,Pending,Credit Card,2025-01-16 21:20:25
26944,24983,4459,Pending,Bank Transfer,2025-01-20 12:51:29
26945,12704,4083,Failed,PayPal,2025-01-10 01:04:48
26946,19142,6022,Failed,Credit Card,2025-01-03 16:38:13
26947,26108,9817,Failed,PayPal,2025-01-04 17:07:12
26948,1071,1392,Pending,Bank Transfer,2025-01-05 14:44:50
26949,25756,1330,Pending,Credit Card,2025-01-10 23:11:32
26950,11351,5806,Pending,PayPal,2025-01-18 06:33:40
26951,11650,7417,Failed,PayPal,2025-01-21 13:12:57
26952,374,3521,Pending,Cryptocurrency,2025-01-05 00:17:54
26953,6062,2172,Completed,PayPal,2025-01-27 04:48:58
26954,6069,9282,Pending,Credit Card,2025-01-05 15:48:01
26955,27426,467,Completed,Cryptocurrency,2025-01-08 14:13:33
26956,27924,970,Pending,Bank Transfer,2025-01-23 13:11:37
26957,7470,5757,Completed,Bank Transfer,2025-01-25 16:57:07
26958,16904,7745,Pending,Credit Card,2025-01-18 00:29:08
26959,19208,9934,Pending,Bank Transfer,2025-01-10 22:46:21
26960,565,4123,Failed,Cryptocurrency,2025-01-18 10:47:25
26961,27449,5133,Failed,PayPal,2025-01-20 23:58:43
26962,19319,7851,Pending,Cryptocurrency,2025-01-27 15:41:33
26963,10209,8252,Pending,Cryptocurrency,2025-01-15 14:28:00
26964,28547,3239,Failed,Cryptocurrency,2025-01-27 20:53:51
26965,1263,6349,Completed,Cryptocurrency,2025-01-19 23:13:52
26966,17126,4776,Completed,PayPal,2025-01-14 19:37:11
26967,18707,2242,Failed,PayPal,2025-01-15 17:52:33
26968,19573,5279,Failed,PayPal,2025-01-27 03:59:39
26969,23224,8775,Completed,Cryptocurrency,2025-01-26 21:22:16
26970,6250,1223,Completed,Bank Transfer,2025-01-23 12:34:32
26971,5265,8761,Failed,Bank Transfer,2025-01-09 02:34:02
26972,22837,4490,Failed,Cryptocurrency,2025-01-01 09:51:24
26973,7104,9038,Completed,Bank Transfer,2025-01-07 21:58:53
26974,8834,6613,Pending,Cryptocurrency,2025-01-12 23:14:55
26975,20236,5445,Pending,Credit Card,2025-01-27 13:37:30
26976,22766,7927,Pending,PayPal,2025-01-22 21:50:01
26977,22538,2171,Completed,Cryptocurrency,2025-01-26 20:26:16
26978,24806,9292,Completed,Cryptocurrency,2025-01-29 09:13:28
26979,15203,7864,Completed,Cryptocurrency,2025-01-10 12:58:40
26980,17972,5597,Completed,Cryptocurrency,2025-01-04 08:19:16
26981,8339,8446,Failed,Bank Transfer,2025-01-10 11:11:28
26982,3910,1006,Failed,Cryptocurrency,2025-01-07 13:08:26
26983,4747,9724,Pending,PayPal,2025-01-19 11:39:43
26984,20770,1022,Failed,PayPal,2025-01-10 07:49:04
26985,22843,785,Pending,Bank Transfer,2025-01-20 06:45:19
26986,25285,1146,Completed,Cryptocurrency,2025-01-16 23:01:10
26987,14067,8267,Failed,Cryptocurrency,2025-01-12 01:40:47
26988,27482,4003,Completed,Cryptocurrency,2025-01-14 08:22:12
26989,4103,4634,Failed,PayPal,2025-01-13 04:18:59
26990,7502,9978,Failed,Cryptocurrency,2025-01-14 04:56:21
26991,9293,3201,Failed,Cryptocurrency,2025-01-19 08:45:33
26992,3264,1610,Pending,PayPal,2025-01-12 23:40:45
26993,1534,4211,Pending,Credit Card,2025-01-29 08:31:54
26994,21675,4658,Completed,Cryptocurrency,2025-01-10 18:59:58
26995,8111,7299,Completed,PayPal,2025-01-24 14:33:39
26996,11492,1492,Completed,Credit Card,2025-01-11 02:31:07
26997,23260,2627,Pending,Cryptocurrency,2025-01-05 20:39:09
26998,26447,2404,Pending,Credit Card,2025-01-24 10:39:35
26999,12999,6427,Pending,Bank Transfer,2025-01-15 03:02:15
27000,27746,7137,Completed,Bank Transfer,2025-01-04 19:30:02
27001,9727,4133,Completed,PayPal,2025-01-11 00:10:17
27002,7212,8224,Pending,Cryptocurrency,2025-01-29 07:17:49
27003,5521,5498,Completed,PayPal,2025-01-16 19:30:24
27004,27863,2913,Pending,Bank Transfer,2025-01-13 01:57:18
27005,17025,4192,Pending,Bank Transfer,2025-01-28 07:04:55
27006,28844,6800,Pending,PayPal,2025-01-11 19:16:00
27007,27998,2798,Completed,Cryptocurrency,2025-01-15 07:31:19
27008,10831,591,Pending,Credit Card,2025-01-28 03:14:53
27009,9986,3576,Failed,Cryptocurrency,2025-01-28 13:54:20
27010,18352,1897,Pending,Cryptocurrency,2025-01-19 01:51:49
27011,1342,9332,Failed,Credit Card,2025-01-08 18:38:07
27012,20993,3427,Failed,PayPal,2025-01-08 02:37:57
27013,18573,6741,Pending,Credit Card,2025-01-16 09:31:54
27014,11151,5040,Completed,PayPal,2025-01-29 19:34:23
27015,17764,549,Pending,Credit Card,2025-01-12 09:43:59
27016,21602,8668,Failed,Bank Transfer,2025-01-18 17:22:49
27017,25492,8557,Completed,Bank Transfer,2025-01-21 09:59:54
27018,7646,7044,Completed,Credit Card,2025-01-09 20:44:40
27019,21313,9723,Failed,PayPal,2025-01-02 01:05:49
27020,28746,2543,Failed,Credit Card,2025-01-19 17:34:14
27021,21260,3425,Pending,PayPal,2025-01-24 23:12:17
27022,9032,5980,Pending,Credit Card,2025-01-12 19:20:14
27023,29682,6894,Failed,PayPal,2025-01-11 02:19:32
27024,24961,6670,Pending,Credit Card,2025-01-21 23:20:26
27025,13384,1579,Failed,Bank Transfer,2025-01-28 15:02:00
27026,15769,9233,Pending,Cryptocurrency,2025-01-01 11:21:41
27027,7067,8056,Pending,PayPal,2025-01-17 00:46:40
27028,1888,1798,Completed,Cryptocurrency,2025-01-10 14:59:18
27029,24426,7334,Failed,PayPal,2025-01-02 00:14:49
27030,14797,6942,Failed,PayPal,2025-01-11 01:18:30
27031,10673,8650,Completed,Cryptocurrency,2025-01-25 05:13:31
27032,6700,1745,Completed,Bank Transfer,2025-01-16 10:42:38
27033,18255,5507,Failed,PayPal,2025-01-05 08:00:15
27034,19338,9690,Failed,Bank Transfer,2025-01-10 22:09:04
27035,11011,9393,Pending,PayPal,2025-01-01 23:50:48
27036,4220,4848,Pending,Bank Transfer,2025-01-07 04:33:51
27037,11066,190,Completed,Credit Card,2025-01-27 16:11:04
27038,2036,963,Pending,Bank Transfer,2025-01-22 09:32:02
27039,18402,2205,Failed,Cryptocurrency,2025-01-27 09:37:01
27040,2777,5141,Pending,PayPal,2025-01-10 15:27:09
27041,25329,2854,Completed,Bank Transfer,2025-01-16 13:26:29
27042,15251,6312,Failed,Cryptocurrency,2025-01-18 23:54:57
27043,16608,9145,Pending,PayPal,2025-01-06 18:46:20
27044,27547,2453,Failed,Credit Card,2025-01-28 10:39:35
27045,4083,7701,Failed,Cryptocurrency,2025-01-21 23:13:17
27046,5615,7935,Completed,Cryptocurrency,2025-01-14 12:44:24
27047,19130,7723,Completed,Credit Card,2025-01-01 01:27:22
27048,23060,8247,Completed,PayPal,2025-01-20 02:58:54
27049,15131,9280,Completed,PayPal,2025-01-15 21:12:43
27050,24471,9580,Completed,Cryptocurrency,2025-01-09 18:08:20
27051,16251,9596,Pending,Bank Transfer,2025-01-14 20:51:43
27052,7825,8406,Failed,Bank Transfer,2025-01-22 02:27:39
27053,24311,4176,Failed,Bank Transfer,2025-01-23 18:15:59
27054,18512,4555,Completed,Cryptocurrency,2025-01-24 19:37:41
27055,24669,5104,Failed,Bank Transfer,2025-01-09 09:59:09
27056,3013,5547,Failed,Bank Transfer,2025-01-10 08:20:19
27057,1021,3705,Completed,Credit Card,2025-01-22 22:08:55
27058,21532,4409,Completed,Bank Transfer,2025-01-29 15:29:20
27059,24259,7898,Pending,Cryptocurrency,2025-01-03 11:37:55
27060,12051,3517,Failed,PayPal,2025-01-12 23:57:30
27061,23604,1985,Pending,Cryptocurrency,2025-01-07 06:36:15
27062,29817,9933,Completed,PayPal,2025-01-22 18:34:14
27063,6677,2034,Failed,Cryptocurrency,2025-01-13 18:47:39
27064,7313,5126,Failed,Bank Transfer,2025-01-16 13:57:28
27065,28593,3543,Completed,Bank Transfer,2025-01-03 08:40:36
27066,13575,2398,Pending,Credit Card,2025-01-03 11:18:00
27067,17648,1823,Completed,Cryptocurrency,2025-01-17 07:57:42
27068,3787,3187,Completed,Cryptocurrency,2025-01-06 04:23:11
27069,9534,5171,Failed,Bank Transfer,2025-01-24 03:06:27
27070,14543,3582,Failed,Cryptocurrency,2025-01-19 07:42:52
27071,6634,7492,Completed,Cryptocurrency,2025-01-24 11:23:15
27072,29353,5234,Completed,Credit Card,2025-01-08 11:20:51
27073,22467,7166,Pending,Bank Transfer,2025-01-26 13:34:34
27074,23477,9507,Pending,Cryptocurrency,2025-01-27 16:38:53
27075,6512,814,Pending,Cryptocurrency,2025-01-22 21:47:04
27076,6834,6255,Pending,PayPal,2025-01-16 23:35:46
27077,4735,8883,Pending,Bank Transfer,2025-01-01 01:37:35
27078,3579,8103,Failed,PayPal,2025-01-05 22:36:30
27079,20446,2240,Completed,Credit Card,2025-01-12 15:54:00
27080,4466,3899,Pending,PayPal,2025-01-29 23:56:52
27081,11251,9480,Completed,Credit Card,2025-01-22 23:41:33
27082,22837,7567,Completed,Credit Card,2025-01-14 08:20:50
27083,17193,1347,Completed,Cryptocurrency,2025-01-09 21:44:48
27084,55,8789,Completed,PayPal,2025-01-02 15:23:51
27085,26748,6902,Failed,Bank Transfer,2025-01-22 14:51:38
27086,13909,1610,Pending,Cryptocurrency,2025-01-16 15:59:00
27087,17738,9977,Completed,Credit Card,2025-01-28 01:25:23
27088,25425,2851,Pending,PayPal,2025-01-10 21:52:42
27089,21557,7056,Failed,Cryptocurrency,2025-01-25 14:53:59
27090,15983,8951,Completed,Bank Transfer,2025-01-12 21:13:17
27091,13379,1027,Failed,Bank Transfer,2025-01-11 11:57:24
27092,26994,2115,Failed,Bank Transfer,2025-01-28 04:34:35
27093,18082,4023,Pending,Credit Card,2025-01-12 07:44:06
27094,4929,6055,Completed,Cryptocurrency,2025-01-01 20:26:52
27095,10884,8133,Failed,Credit Card,2025-01-27 10:16:59
27096,27917,770,Pending,Cryptocurrency,2025-01-14 11:55:48
27097,20781,6105,Pending,Credit Card,2025-01-10 09:11:21
27098,24605,3033,Failed,Credit Card,2025-01-17 01:01:37
27099,27664,4658,Pending,Bank Transfer,2025-01-24 14:05:24
27100,5492,3615,Pending,Cryptocurrency,2025-01-17 03:41:20
27101,13355,3123,Pending,PayPal,2025-01-23 15:17:53
27102,17603,9303,Completed,Credit Card,2025-01-16 05:36:16
27103,526,6722,Completed,Bank Transfer,2025-01-22 17:42:13
27104,29185,2276,Completed,Bank Transfer,2025-01-08 14:43:57
27105,21721,6848,Completed,PayPal,2025-01-10 05:42:18
27106,21822,691,Pending,Cryptocurrency,2025-01-19 10:18:15
27107,1240,7279,Pending,PayPal,2025-01-05 14:48:59
27108,20450,1843,Failed,PayPal,2025-01-24 20:20:45
27109,5706,6910,Completed,Credit Card,2025-01-13 19:06:23
27110,15119,3653,Pending,PayPal,2025-01-06 18:00:12
27111,20957,5236,Completed,Bank Transfer,2025-01-22 22:20:04
27112,11445,5588,Completed,PayPal,2025-01-10 17:15:10
27113,2791,185,Pending,Bank Transfer,2025-01-07 10:28:14
27114,27471,6083,Pending,Cryptocurrency,2025-01-09 16:11:37
27115,20129,4223,Pending,Bank Transfer,2025-01-09 13:11:33
27116,6123,7974,Completed,Cryptocurrency,2025-01-15 02:21:48
27117,9554,7247,Failed,PayPal,2025-01-23 11:16:44
27118,27520,3999,Completed,Cryptocurrency,2025-01-04 22:32:54
27119,21968,6291,Failed,Cryptocurrency,2025-01-20 07:16:27
27120,788,794,Pending,Credit Card,2025-01-18 01:30:38
27121,9758,2532,Pending,PayPal,2025-01-19 12:46:54
27122,27603,2169,Failed,Bank Transfer,2025-01-24 22:33:07
27123,15447,3919,Pending,Credit Card,2025-01-22 20:40:13
27124,28804,8364,Completed,Cryptocurrency,2025-01-29 22:28:05
27125,9500,9492,Failed,PayPal,2025-01-12 02:22:37
27126,8951,5762,Failed,Credit Card,2025-01-29 11:46:10
27127,23838,6353,Completed,Cryptocurrency,2025-01-04 08:51:15
27128,21271,4221,Failed,PayPal,2025-01-21 13:14:55
27129,17171,1751,Failed,Cryptocurrency,2025-01-26 14:21:47
27130,18061,9784,Pending,Bank Transfer,2025-01-15 16:21:11
27131,16175,1041,Failed,PayPal,2025-01-07 15:31:49
27132,10825,2824,Failed,Bank Transfer,2025-01-23 08:24:55
27133,10732,340,Completed,Cryptocurrency,2025-01-02 19:31:58
27134,16309,8475,Pending,PayPal,2025-01-05 11:29:10
27135,20838,8359,Completed,PayPal,2025-01-08 17:06:28
27136,24668,2256,Failed,Cryptocurrency,2025-01-24 23:14:18
27137,9421,5883,Pending,Credit Card,2025-01-29 12:42:22
27138,18056,3820,Pending,Credit Card,2025-01-25 16:28:05
27139,29394,5522,Completed,PayPal,2025-01-29 16:31:56
27140,28120,9693,Pending,Credit Card,2025-01-18 02:57:41
27141,13495,1992,Failed,Cryptocurrency,2025-01-04 07:02:53
27142,25975,1977,Completed,Credit Card,2025-01-07 22:46:45
27143,25303,9223,Completed,Credit Card,2025-01-16 05:50:51
27144,27279,9198,Pending,Bank Transfer,2025-01-02 21:32:50
27145,19860,129,Pending,Credit Card,2025-01-13 02:14:59
27146,27355,332,Completed,PayPal,2025-01-15 18:33:00
27147,14861,3633,Failed,PayPal,2025-01-13 23:45:43
27148,4929,5478,Failed,Credit Card,2025-01-06 03:56:11
27149,3144,2734,Pending,Bank Transfer,2025-01-22 20:29:48
27150,19519,9337,Failed,Credit Card,2025-01-26 07:35:07
27151,14987,8483,Pending,Credit Card,2025-01-12 06:01:04
27152,20751,6168,Pending,Cryptocurrency,2025-01-10 22:11:20
27153,22761,2870,Completed,Cryptocurrency,2025-01-13 15:02:16
27154,6574,2162,Pending,Cryptocurrency,2025-01-27 01:05:02
27155,13845,4392,Completed,PayPal,2025-01-07 16:34:59
27156,14964,7598,Failed,Bank Transfer,2025-01-09 06:45:27
27157,14265,9649,Completed,Cryptocurrency,2025-01-11 23:45:57
27158,8698,5869,Completed,Credit Card,2025-01-28 11:20:18
27159,26407,5011,Completed,Bank Transfer,2025-01-04 03:13:27
27160,23095,6397,Completed,Bank Transfer,2025-01-01 10:05:01
27161,14919,9581,Failed,PayPal,2025-01-19 05:30:10
27162,27184,1427,Completed,Bank Transfer,2025-01-03 20:11:30
27163,11970,9794,Failed,Bank Transfer,2025-01-21 15:30:56
27164,16163,8336,Pending,PayPal,2025-01-06 00:25:36
27165,19259,15,Pending,Credit Card,2025-01-19 22:12:03
27166,8248,2998,Pending,PayPal,2025-01-08 13:31:38
27167,924,3584,Pending,Bank Transfer,2025-01-15 21:29:22
27168,26429,6182,Pending,Bank Transfer,2025-01-11 04:55:28
27169,7114,6147,Completed,PayPal,2025-01-03 10:07:42
27170,12910,6189,Pending,PayPal,2025-01-12 17:38:15
27171,16036,7410,Pending,Bank Transfer,2025-01-08 05:40:46
27172,1651,5183,Pending,Bank Transfer,2025-01-22 15:49:43
27173,7679,6738,Failed,Credit Card,2025-01-22 15:33:21
27174,17073,4060,Pending,Credit Card,2025-01-06 10:53:11
27175,10718,6911,Failed,Bank Transfer,2025-01-11 12:28:17
27176,19094,1568,Pending,PayPal,2025-01-05 02:04:04
27177,26022,1834,Failed,Bank Transfer,2025-01-06 18:07:39
27178,24671,867,Pending,Cryptocurrency,2025-01-05 22:16:53
27179,6362,4550,Failed,PayPal,2025-01-12 07:56:42
27180,25744,8771,Failed,Cryptocurrency,2025-01-16 20:08:17
27181,16932,9889,Completed,Credit Card,2025-01-04 08:27:54
27182,21468,5774,Pending,Bank Transfer,2025-01-20 17:21:36
27183,5868,9540,Completed,PayPal,2025-01-13 00:50:57
27184,17600,8568,Completed,PayPal,2025-01-05 05:52:37
27185,23423,4774,Pending,Credit Card,2025-01-29 17:14:51
27186,22921,6568,Pending,Credit Card,2025-01-09 08:13:50
27187,28645,4107,Completed,Cryptocurrency,2025-01-20 19:59:08
27188,21491,291,Completed,PayPal,2025-01-19 09:46:06
27189,4148,1973,Completed,PayPal,2025-01-04 13:31:14
27190,1049,5771,Failed,Credit Card,2025-01-17 18:08:10
27191,17468,2638,Pending,Credit Card,2025-01-13 11:34:55
27192,21290,4749,Failed,PayPal,2025-01-28 14:58:13
27193,18209,5616,Completed,Credit Card,2025-01-10 12:17:11
27194,15034,7483,Failed,Cryptocurrency,2025-01-09 14:52:09
27195,20087,8401,Failed,Bank Transfer,2025-01-20 20:11:03
27196,26763,3975,Completed,Credit Card,2025-01-25 09:31:31
27197,23781,2487,Failed,Cryptocurrency,2025-01-21 22:18:50
27198,8754,1534,Pending,Cryptocurrency,2025-01-02 12:57:04
27199,17683,6868,Completed,Credit Card,2025-01-28 03:47:58
27200,2173,3551,Pending,Bank Transfer,2025-01-14 12:02:08
27201,19656,3997,Failed,Cryptocurrency,2025-01-06 01:36:34
27202,2976,5214,Failed,Credit Card,2025-01-21 05:53:53
27203,17389,9570,Failed,PayPal,2025-01-02 01:48:34
27204,15211,8988,Pending,Cryptocurrency,2025-01-02 08:48:41
27205,2381,1850,Failed,Credit Card,2025-01-27 13:00:33
27206,23592,6315,Failed,Cryptocurrency,2025-01-09 08:32:27
27207,22466,7766,Completed,Bank Transfer,2025-01-12 11:26:31
27208,1336,3388,Failed,Cryptocurrency,2025-01-13 23:26:02
27209,4645,5211,Pending,PayPal,2025-01-11 23:32:46
27210,21283,8108,Failed,Credit Card,2025-01-28 17:19:46
27211,10690,7828,Pending,Bank Transfer,2025-01-22 07:09:47
27212,23646,1870,Pending,Cryptocurrency,2025-01-06 08:26:41
27213,3578,5647,Pending,Cryptocurrency,2025-01-09 20:21:00
27214,7682,8848,Completed,Credit Card,2025-01-19 00:44:26
27215,669,9811,Completed,Cryptocurrency,2025-01-29 23:58:37
27216,22079,2084,Completed,Cryptocurrency,2025-01-10 01:03:52
27217,10671,5861,Pending,Bank Transfer,2025-01-24 01:58:29
27218,3641,9662,Pending,Cryptocurrency,2025-01-22 03:54:43
27219,27426,1293,Completed,Credit Card,2025-01-02 05:43:58
27220,18575,1258,Completed,Cryptocurrency,2025-01-17 06:15:21
27221,3575,5594,Completed,Bank Transfer,2025-01-15 14:45:19
27222,20288,9499,Completed,Cryptocurrency,2025-01-16 18:21:08
27223,16136,4131,Pending,Bank Transfer,2025-01-26 07:37:43
27224,18027,3382,Completed,Credit Card,2025-01-12 19:11:53
27225,18107,5110,Failed,PayPal,2025-01-13 10:10:16
27226,22829,6236,Failed,Bank Transfer,2025-01-10 09:11:33
27227,21163,5487,Pending,PayPal,2025-01-06 12:31:29
27228,22832,784,Completed,Credit Card,2025-01-21 08:53:06
27229,10688,123,Pending,Cryptocurrency,2025-01-01 01:37:57
27230,13279,3341,Pending,Cryptocurrency,2025-01-21 06:20:53
27231,10680,9584,Completed,Cryptocurrency,2025-01-25 06:42:40
27232,23194,3857,Completed,PayPal,2025-01-16 07:54:17
27233,12620,2251,Failed,PayPal,2025-01-26 09:28:41
27234,12251,6697,Failed,Bank Transfer,2025-01-07 14:36:54
27235,25407,9977,Completed,PayPal,2025-01-30 00:39:56
27236,3959,281,Pending,Cryptocurrency,2025-01-01 15:35:54
27237,1765,9333,Failed,PayPal,2025-01-02 10:31:31
27238,20568,7179,Pending,Credit Card,2025-01-05 23:33:56
27239,9149,64,Completed,Bank Transfer,2025-01-20 15:50:14
27240,2258,1783,Failed,Cryptocurrency,2025-01-07 17:57:44
27241,5242,589,Pending,Cryptocurrency,2025-01-23 01:06:33
27242,13650,1085,Failed,Bank Transfer,2025-01-25 22:02:44
27243,24932,1469,Failed,Bank Transfer,2025-01-14 03:26:45
27244,14208,8100,Failed,Cryptocurrency,2025-01-09 05:12:38
27245,28789,9865,Pending,Bank Transfer,2025-01-22 14:14:26
27246,14642,8354,Failed,PayPal,2025-01-01 03:49:29
27247,7035,7064,Failed,Bank Transfer,2025-01-15 08:07:50
27248,18248,1105,Completed,Cryptocurrency,2025-01-09 02:04:15
27249,25457,8258,Completed,Credit Card,2025-01-24 05:47:50
27250,28960,761,Failed,Bank Transfer,2025-01-27 12:10:43
27251,21355,3759,Failed,Cryptocurrency,2025-01-02 21:49:46
27252,1433,284,Failed,Cryptocurrency,2025-01-28 23:23:12
27253,7328,9446,Failed,PayPal,2025-01-27 05:31:09
27254,10178,3505,Completed,Cryptocurrency,2025-01-02 05:37:00
27255,25246,8616,Failed,PayPal,2025-01-25 06:46:59
27256,339,7192,Completed,Cryptocurrency,2025-01-05 00:06:55
27257,718,1360,Completed,Credit Card,2025-01-12 03:17:14
27258,15619,5874,Failed,Bank Transfer,2025-01-25 22:34:49
27259,25556,9913,Completed,Cryptocurrency,2025-01-03 08:25:44
27260,14233,5746,Pending,Cryptocurrency,2025-01-28 22:16:22
27261,29465,4222,Failed,PayPal,2025-01-23 22:45:30
27262,21170,4625,Failed,Credit Card,2025-01-02 11:41:46
27263,19437,8249,Completed,Cryptocurrency,2025-01-08 11:42:50
27264,7505,3590,Pending,PayPal,2025-01-08 06:58:37
27265,25095,303,Pending,Cryptocurrency,2025-01-14 16:59:06
27266,26683,9332,Completed,PayPal,2025-01-28 05:58:28
27267,10055,3829,Completed,Bank Transfer,2025-01-23 05:17:19
27268,4580,1645,Completed,PayPal,2025-01-01 03:28:29
27269,18833,1271,Completed,PayPal,2025-01-18 20:45:40
27270,3189,2018,Failed,Credit Card,2025-01-26 06:52:50
27271,437,2840,Completed,Cryptocurrency,2025-01-12 20:20:38
