order_item_id,order_id,product_id,quantity,price
76736,18008,25,3,332.65
76737,21932,74,2,235.9
76738,4415,36,4,16.95
76739,26480,3,1,396.86
76740,21647,36,5,108.97
76741,3848,29,3,333.52
76742,27809,19,4,360.23
76743,8463,19,4,269.39
76744,13611,74,2,30.76
76745,9723,64,5,298.39
76746,9859,18,3,8.79
76747,8158,54,4,112.37
76748,23632,3,5,76.74
76749,24698,62,5,452.88
76750,1143,52,3,110.5
76751,23862,52,4,296.47
76752,5528,65,3,40.31
76753,26623,59,1,191.04
76754,4556,17,3,351.92
76755,18209,43,3,204.39
76756,7186,30,2,169.26
76757,23926,54,2,250.98
76758,17710,41,1,360.26
76759,23053,8,1,67.32
76760,3454,53,3,200.88
76761,16951,4,2,417.28
76762,16359,40,4,397.69
76763,18494,15,1,275.52
76764,7330,75,3,387.55
76765,21213,63,1,399.23
76766,20798,15,2,72.53
76767,23910,3,4,171.07
76768,8600,25,3,13.8
76769,26537,63,3,243.72
76770,12784,30,2,367.75
76771,7485,78,4,310.49
76772,11540,69,5,87.98
76773,10414,47,2,348.85
76774,16293,69,5,329.64
76775,27654,75,5,197.17
76776,17927,68,2,216.79
76777,19363,3,1,274.85
76778,26947,75,5,383.49
76779,19194,41,2,96.78
76780,7829,13,5,177.24
76781,29278,29,4,32.51
76782,19866,53,4,357.44
76783,6408,74,1,73.48
76784,19484,39,4,304.85
76785,24100,29,2,407.96
76786,8654,68,2,134.65
76787,6757,33,2,54.09
76788,19052,31,3,81.92
76789,16297,80,1,109.67
76790,7606,16,3,465.52
76791,19744,10,2,301.34
76792,19902,73,1,101.6
76793,25223,33,5,432.44
76794,22134,49,1,156.25
76795,25718,5,3,112.31
76796,18645,36,1,311.78
76797,12690,28,4,193.34
76798,22704,50,5,256.99
76799,15617,7,1,347.21
76800,11208,15,2,60.36
76801,26133,48,1,171.33
76802,12052,76,1,197.1
76803,14639,72,3,64.03
76804,13738,6,4,383.12
76805,15188,47,5,223.89
76806,19027,9,1,137.74
76807,16941,79,3,58.43
76808,6,10,5,198.56
76809,8442,41,5,497.75
76810,8627,41,3,194.64
76811,18704,42,5,464.21
76812,14528,52,4,119.68
76813,20823,31,2,327.27
76814,16822,23,2,273.93
76815,19930,8,2,123.99
76816,28828,62,5,257.69
76817,10616,18,4,341.28
76818,20589,50,3,337.52
76819,7073,63,2,104.45
76820,18969,78,1,217.76
76821,21125,64,4,272.91
76822,5339,20,5,81.46
76823,12704,49,3,447.47
76824,11681,72,3,425.95
76825,24012,21,5,165.74
76826,10609,23,4,290.15
76827,21684,21,2,22.11
76828,1892,64,2,172.24
76829,7931,56,1,194.43
76830,14074,45,1,76.75
76831,16194,43,1,202.36
76832,17895,58,5,121.19
76833,21660,3,1,396.96
76834,4914,14,2,251.56
76835,3779,9,4,67.16
76836,24350,9,3,67.93
76837,9825,23,2,165.75
76838,3323,24,3,228.95
76839,23978,60,1,113.19
76840,1837,29,5,449.66
76841,22210,18,1,249.02
76842,17135,65,3,437.56
76843,11877,24,1,344.92
76844,28447,77,3,78.69
76845,1503,67,5,472.08
76846,24875,69,5,107.65
76847,9416,68,1,308.03
76848,12631,46,5,287.73
76849,9822,80,4,325.96
76850,2230,11,3,195.48
76851,29607,15,5,88.93
76852,7043,5,5,108.74
76853,3945,80,2,73.54
76854,376,69,2,86.66
76855,25476,19,4,119.01
76856,24666,49,4,64.54
76857,11709,25,3,443.38
76858,26328,5,5,479.35
76859,6225,24,3,258.93
76860,22446,74,1,296.65
76861,639,57,1,458.45
76862,5761,39,3,63.18
76863,11485,70,1,62.5
76864,13719,44,2,44.97
76865,17672,32,5,331.59
76866,3731,5,3,192.87
76867,12161,21,2,348.13
76868,18481,50,1,218.13
76869,12780,13,4,333.08
76870,2292,73,1,447.42
76871,10404,67,1,101.53
76872,22107,41,5,337.22
76873,23045,21,3,234.37
76874,17035,2,4,485.03
76875,27169,63,1,233.76
76876,5580,72,2,328.85
76877,10758,19,4,196.3
76878,21375,24,2,404.66
76879,6934,3,2,339.31
76880,22355,30,4,488.05
76881,8040,63,5,483.67
76882,20314,7,5,35.5
76883,15705,61,3,426.23
76884,16207,26,4,389.71
76885,16372,33,2,379.59
76886,1468,15,4,262.78
76887,16795,46,4,451.91
76888,21981,75,1,470.06
76889,2012,32,3,431.71
76890,12227,66,2,383.65
76891,2543,40,5,420.49
76892,19980,37,2,129.87
76893,9648,2,4,111.73
76894,15732,44,2,449.33
76895,25601,61,5,177.72
76896,14709,65,3,378.88
76897,143,49,2,390.79
76898,15270,45,2,293.91
76899,347,60,4,410.26
76900,4297,21,5,484.66
76901,13202,39,5,32.17
76902,26260,56,3,138.28
76903,20366,73,3,377.8
76904,11951,14,3,358.03
76905,10845,27,1,11.6
76906,5406,18,3,283.03
76907,5632,76,4,312.44
76908,27116,22,2,411.08
76909,18293,26,1,366.82
76910,1698,24,5,327.03
76911,15263,27,2,18.81
76912,12768,62,5,456.28
76913,4956,46,5,232.01
76914,14319,19,1,389.67
76915,12649,43,2,314.16
76916,24197,61,4,478.9
76917,24800,27,3,204.64
76918,19341,3,2,200.7
76919,7551,29,2,395.07
76920,3942,42,5,205.38
76921,11782,13,5,84.73
76922,6536,26,1,123.97
76923,2975,33,3,271.91
76924,29212,15,1,224.35
76925,26528,18,2,285.52
76926,29797,70,4,137.1
76927,21122,54,1,361.68
76928,16675,54,4,263.78
76929,7623,65,5,87.85
76930,3085,34,5,287.6
76931,27066,50,1,461.03
76932,11288,24,4,174.93
76933,11709,42,4,375.85
76934,14132,61,3,193.14
76935,5428,10,5,474.49
76936,19065,60,5,448.46
76937,22795,18,4,192.84
76938,6178,74,4,356.07
76939,6634,57,5,453.76
76940,13682,54,2,22.3
76941,3294,26,5,156.76
76942,20582,2,2,317.56
76943,26860,28,2,337.03
76944,18415,3,4,309.17
76945,18542,50,2,148.46
76946,21318,34,5,101.87
76947,911,13,2,285.05
76948,1946,5,1,226.64
76949,24148,7,1,484.04
76950,10078,80,4,294.12
76951,5893,42,3,177.86
76952,1449,10,5,440.33
76953,17087,36,4,441.35
76954,5054,24,4,320.92
76955,15147,63,5,196.83
76956,22184,1,5,479.81
76957,28916,9,2,289.23
76958,15156,3,2,100.43
76959,1015,61,2,356.51
76960,29296,70,2,76.34
76961,1830,23,2,60.97
76962,18254,74,3,204.8
76963,27049,77,3,388.89
76964,16209,5,2,216.37
76965,24391,3,3,445.01
76966,5429,14,1,268.29
76967,8921,39,3,278.99
76968,8787,71,4,110.76
76969,7664,10,2,489.28
76970,28107,20,5,204.18
76971,16864,19,1,279.17
76972,17879,55,4,200.75
76973,4380,3,3,402.92
76974,18795,21,3,38.93
76975,12875,39,1,455.26
76976,8607,70,1,480.73
76977,2561,79,5,45.32
76978,18659,50,3,232.96
76979,21647,19,5,437.68
76980,6758,58,2,474.54
76981,19081,38,2,492.34
76982,28090,63,4,207.87
76983,28938,22,1,374.75
76984,2947,21,5,234.17
76985,14958,66,4,419.29
76986,15632,39,3,109.12
76987,60,36,1,378.73
76988,16665,62,3,457.75
76989,19108,56,1,16.99
76990,28433,80,5,325.43
76991,9574,46,3,425.1
76992,27739,62,5,295.31
76993,13965,80,3,425.71
76994,6190,9,2,264.16
76995,23631,14,2,438.57
76996,28948,51,5,200.11
76997,1846,47,5,192.96
76998,6400,15,3,326.57
76999,27991,2,4,209.51
77000,21054,55,4,197.97
77001,12026,39,4,256.02
77002,10197,16,3,391.29
77003,6604,71,3,328.36
77004,4483,34,1,434.67
77005,29995,77,2,29.56
77006,23037,14,4,353.6
77007,28725,32,5,129.83
77008,29105,43,2,175.16
77009,14123,23,3,20.5
77010,7278,50,3,149.15
77011,11195,44,3,260.5
77012,26467,47,3,260.56
77013,12895,1,3,25.52
77014,9268,46,2,276.2
77015,12693,78,3,283.99
77016,4635,9,4,498.23
77017,4919,79,1,82.02
77018,19187,77,1,177.3
77019,18753,10,3,321.85
77020,19705,59,5,296.13
77021,7842,20,1,195.24
77022,19710,22,3,324.84
77023,8459,51,3,103.09
77024,27965,48,2,53.93
77025,24437,5,3,392.14
77026,26928,8,2,146.77
77027,2186,52,3,221.16
77028,6918,3,3,426.92
77029,322,66,4,21.74
77030,1723,39,1,176.47
77031,18133,58,4,95.46
77032,2930,18,2,95.23
77033,27938,76,3,338.47
77034,10951,32,1,211.59
77035,24616,62,3,280.53
77036,26968,74,5,148.23
77037,28107,29,1,83.71
77038,13854,17,5,474.9
77039,15524,62,1,317.21
77040,23644,18,5,383.81
77041,27827,78,5,121.75
77042,21814,14,3,159.05
77043,6632,61,2,16.95
77044,7117,80,1,147.05
77045,19583,47,2,223.78
77046,7845,68,3,74.93
77047,19855,22,1,376.65
77048,23705,28,1,103.45
77049,22803,60,5,239.75
77050,6529,29,2,131.59
77051,5996,24,2,401.43
77052,26709,20,1,9.9
77053,12683,5,5,479.08
77054,12504,70,1,441.8
77055,24811,12,3,120.74
77056,18444,2,5,458.57
77057,5779,71,1,248.2
77058,2976,61,4,239.5
77059,9077,37,1,251.51
77060,2179,80,3,216.95
77061,27914,51,2,367.45
77062,22738,13,3,219.97
77063,27304,65,4,360.75
77064,18452,24,4,203.78
77065,21245,67,2,474.31
77066,1530,36,2,234.26
77067,13447,75,4,44.53
77068,4206,28,2,497.94
77069,22339,27,5,284.2
77070,5425,8,1,73.16
77071,26385,38,3,179.83
77072,25637,7,5,149.08
77073,7375,41,2,28.2
77074,20044,74,4,195.58
77075,8445,62,3,83.71
77076,23131,28,1,193.0
77077,24633,58,4,212.11
77078,15048,68,5,193.91
77079,29564,27,2,27.94
77080,1398,58,3,267.35
77081,4849,58,3,171.12
77082,11053,79,4,39.27
77083,20929,64,4,369.55
77084,10287,54,2,104.72
77085,26035,73,4,257.07
77086,6381,40,3,226.51
77087,9731,44,5,350.81
77088,24751,36,4,189.72
77089,25866,67,5,426.49
77090,13591,74,5,235.54
77091,13663,54,4,25.09
77092,29657,15,3,329.22
77093,23763,59,3,77.5
77094,9249,57,5,376.01
77095,5148,72,2,52.06
77096,27177,16,3,288.29
77097,10105,12,2,30.32
77098,13612,41,1,53.91
77099,9323,29,5,38.24
77100,15580,4,1,327.98
77101,17105,55,4,135.76
77102,11600,19,3,353.06
77103,23785,38,3,241.48
77104,15024,75,4,290.64
77105,16345,78,2,55.98
77106,10832,59,3,247.66
77107,26924,69,1,323.83
77108,13604,70,3,315.92
77109,9362,9,3,148.66
77110,25905,18,4,88.11
77111,10423,77,2,23.55
77112,25646,17,4,64.2
77113,29739,31,4,93.48
77114,29910,36,5,112.18
77115,23081,78,5,486.95
77116,29415,31,5,354.49
77117,5117,6,2,389.38
77118,28633,23,4,76.07
77119,15635,69,3,22.49
77120,29333,16,4,422.3
77121,17552,2,5,72.3
77122,7112,52,3,313.83
77123,10487,3,4,423.39
77124,29424,2,4,42.6
77125,11989,19,4,177.17
77126,24936,12,1,387.86
77127,2801,60,2,185.17
77128,3297,52,3,255.93
77129,8689,29,2,411.11
77130,27043,22,2,176.14
77131,23965,9,4,463.65
77132,838,43,3,281.46
77133,27496,55,4,288.16
77134,21771,3,1,499.44
77135,15812,74,3,419.11
77136,5118,31,3,5.79
77137,587,70,5,294.74
77138,25918,26,5,472.43
77139,17323,14,2,376.54
77140,20027,62,5,409.95
77141,23305,4,1,224.2
77142,29477,55,3,164.32
77143,6033,48,2,478.3
77144,15189,13,1,313.88
77145,25765,40,5,103.89
77146,12997,71,5,464.83
77147,7479,79,3,277.54
77148,19085,31,3,118.41
77149,20646,22,4,202.41
77150,2284,80,3,351.47
77151,8518,26,3,469.43
77152,8677,13,5,249.44
77153,20972,3,3,382.54
77154,14928,19,4,453.39
77155,6334,19,1,397.91
77156,26279,8,2,189.08
77157,26941,51,4,235.37
77158,27042,21,3,117.26
77159,1343,50,4,128.49
77160,9569,47,5,327.31
77161,8903,2,3,77.52
77162,4119,70,3,400.29
77163,25585,54,5,82.39
77164,7755,70,4,239.59
77165,5132,8,3,236.94
77166,21222,70,5,327.99
77167,27115,27,2,132.06
77168,16094,22,4,332.17
77169,24692,36,1,195.02
77170,5937,75,2,482.95
77171,380,67,2,251.41
77172,3250,2,3,201.53
77173,29956,33,1,310.86
77174,9683,19,3,299.09
77175,13504,13,2,339.45
77176,19623,41,4,87.19
77177,28944,75,3,28.57
77178,5383,55,5,361.21
77179,21666,46,1,142.91
77180,9921,5,3,382.63
77181,28347,62,3,200.06
77182,22406,73,5,130.44
77183,27057,74,4,442.31
77184,19255,31,3,36.09
77185,6687,17,5,481.14
77186,27853,67,5,244.67
77187,17806,67,3,441.9
77188,17134,63,5,236.72
77189,7152,77,2,492.32
77190,25827,53,1,82.11
77191,3469,14,4,470.3
77192,6953,59,1,225.49
77193,9669,57,4,328.35
77194,11817,58,1,361.73
77195,7526,11,3,128.27
77196,20975,14,3,20.58
77197,10708,40,5,446.02
77198,19872,58,4,240.63
77199,25370,70,2,313.98
77200,27890,58,1,138.91
77201,3274,6,4,249.27
77202,28549,22,2,261.87
77203,16654,55,2,427.32
77204,1155,25,3,463.21
77205,5448,18,3,323.94
77206,15158,41,5,343.16
77207,10505,33,1,191.9
77208,3399,21,1,283.59
77209,11612,45,5,386.2
77210,18202,4,1,431.98
77211,493,48,2,245.58
77212,71,9,5,213.52
77213,26699,49,2,104.99
77214,16752,36,1,31.5
77215,19897,64,3,373.63
77216,6109,36,3,139.76
77217,9550,51,2,374.79
77218,23593,23,4,67.71
77219,7969,28,2,285.92
77220,25878,72,2,197.01
77221,14889,15,1,34.76
77222,8488,55,3,420.77
77223,18443,30,1,382.29
77224,17609,31,1,374.7
77225,28589,53,4,342.48
77226,20789,64,2,21.1
77227,7367,73,5,423.83
77228,696,71,2,136.46
77229,23661,57,3,187.67
77230,5086,68,3,131.66
77231,2923,12,1,288.02
77232,14888,16,5,49.13
77233,16139,50,4,307.67
77234,22499,41,2,452.74
77235,7014,3,1,138.88
77236,16525,32,3,49.29
77237,3222,31,5,28.72
77238,23179,7,4,126.77
77239,18429,36,2,149.32
77240,11949,32,4,23.53
77241,3699,47,4,283.84
77242,9858,55,3,225.58
77243,25679,61,2,472.09
77244,8533,42,4,493.58
77245,24406,46,5,385.91
77246,25888,18,3,40.23
77247,26845,62,4,15.03
77248,714,53,5,121.15
77249,5761,74,4,285.04
77250,25464,60,2,427.07
77251,23648,39,4,298.37
77252,23122,58,1,142.06
77253,22377,13,3,463.74
77254,26369,56,3,312.89
77255,24338,68,1,471.24
77256,23252,75,2,319.21
77257,14628,45,5,210.27
77258,16152,38,2,112.57
77259,14686,73,2,329.84
77260,24283,58,4,410.16
77261,8455,34,2,111.37
77262,10360,39,4,81.19
77263,17713,10,3,365.28
77264,9318,40,5,432.3
77265,10607,56,5,385.4
77266,5641,11,2,366.88
77267,2828,39,3,91.44
77268,686,13,5,348.09
77269,10295,46,3,349.75
77270,27599,39,5,195.9
77271,6161,79,3,190.51
77272,6807,27,5,356.78
77273,28819,78,4,307.94
77274,23813,70,3,174.96
77275,26211,22,3,105.82
77276,1606,77,4,7.59
77277,25416,22,2,142.08
77278,6825,66,4,62.33
77279,4465,71,4,154.52
77280,26989,8,5,317.07
77281,17056,36,2,96.22
77282,15724,29,1,376.45
77283,10248,20,2,90.29
77284,25594,1,5,111.71
77285,26763,53,2,292.44
77286,2655,27,1,242.8
77287,21900,20,4,130.39
77288,7282,79,3,276.58
77289,7535,9,1,366.93
77290,16566,60,5,201.42
77291,5795,22,2,26.65
77292,17616,45,1,499.18
77293,22978,16,5,384.34
77294,26205,28,2,343.96
77295,3366,18,4,252.87
77296,9856,19,5,349.78
77297,7394,38,2,256.49
77298,19764,33,2,402.28
77299,822,25,1,274.2
77300,13588,26,5,131.65
77301,22794,70,5,234.93
77302,7306,51,5,322.84
77303,12544,44,4,164.77
77304,21600,38,5,416.51
77305,26226,25,2,105.33
77306,24398,39,5,371.35
77307,15097,54,5,185.68
77308,15650,43,5,386.2
77309,3014,12,5,369.11
77310,28494,57,4,65.9
77311,13585,49,4,215.15
77312,22731,21,4,116.85
77313,15521,76,2,186.49
77314,13573,60,3,378.04
77315,12442,74,2,380.49
77316,26224,43,1,110.46
77317,21729,62,4,227.12
77318,12871,18,2,92.62
77319,3154,68,3,162.8
77320,1936,48,4,338.26
77321,24872,37,5,205.98
77322,16179,72,5,125.94
77323,27996,35,1,59.15
77324,20057,79,2,329.14
77325,10193,25,5,11.92
77326,16655,41,4,222.27
77327,25027,11,1,320.1
77328,22378,10,3,273.33
77329,20191,62,4,286.52
77330,16385,4,2,497.26
77331,14546,31,4,242.42
77332,11264,28,2,267.93
77333,19421,41,3,484.51
77334,19345,74,4,170.65
77335,24015,6,2,237.21
77336,19038,8,4,120.89
77337,27921,40,1,101.03
77338,28267,62,2,409.39
77339,367,71,2,460.39
77340,8163,68,5,370.92
77341,28379,49,5,95.39
77342,20874,54,5,126.32
77343,5466,7,2,204.8
77344,236,67,4,251.45
77345,5727,78,3,110.52
77346,5278,44,3,429.42
77347,19106,60,5,218.82
77348,19800,58,1,464.96
77349,1539,57,3,362.82
77350,27159,69,3,443.38
77351,1656,26,3,18.09
77352,6003,61,5,450.48
77353,19518,11,4,368.39
77354,477,66,4,159.85
77355,6521,26,2,194.15
77356,29282,33,2,213.47
77357,13214,53,2,18.84
77358,5343,3,1,48.6
77359,9585,73,4,98.45
77360,17345,43,5,47.14
77361,13124,76,1,118.08
77362,10484,41,1,462.05
77363,22292,47,1,402.9
77364,18808,7,3,138.28
77365,8849,48,5,436.85
77366,16937,2,3,300.84
77367,8244,12,3,172.54
77368,10548,13,1,90.09
77369,21280,52,1,50.74
77370,249,44,5,261.4
77371,16078,3,4,234.28
77372,23635,59,1,316.94
77373,9383,57,5,349.73
77374,16437,72,3,84.48
77375,7524,76,1,118.94
77376,23440,52,1,160.93
77377,2109,73,5,372.5
77378,10099,7,1,262.23
77379,10387,71,2,445.82
77380,23316,23,3,225.19
77381,18860,25,4,95.01
77382,15222,68,4,33.15
77383,24128,34,3,297.11
77384,25653,14,2,84.74
77385,14740,57,2,244.57
77386,14971,56,5,326.07
77387,17846,9,1,429.5
77388,29673,17,4,62.24
77389,3887,43,5,101.26
77390,19325,12,2,280.89
77391,24437,19,4,107.72
77392,23353,50,4,278.28
77393,24842,36,3,326.39
77394,24881,55,4,187.26
77395,14925,52,1,106.68
77396,17480,14,4,111.3
77397,22564,57,5,109.55
77398,9582,46,2,111.15
77399,1683,11,5,448.49
77400,22390,53,3,491.57
77401,2827,20,4,73.92
77402,2141,69,5,204.82
77403,11629,9,2,319.1
77404,18552,25,5,464.19
77405,27096,11,5,236.25
77406,27321,17,3,459.32
77407,5610,72,1,444.01
77408,4560,33,2,421.76
77409,9602,7,5,409.04
77410,17000,36,1,43.93
77411,3137,52,2,477.76
77412,5549,59,4,465.1
77413,18426,1,4,143.16
77414,19093,20,2,236.47
77415,15771,62,3,432.54
77416,24079,77,2,436.27
77417,15737,50,2,109.67
77418,6292,1,2,245.07
77419,28783,12,4,195.25
77420,10508,37,2,411.31
77421,21496,74,5,11.77
77422,22448,60,1,476.62
77423,6759,36,4,141.78
77424,27726,34,3,439.48
77425,13640,25,4,308.12
77426,28981,41,2,205.8
77427,28768,6,2,343.32
77428,19638,71,1,30.19
77429,26888,3,1,14.88
77430,3543,59,3,408.86
77431,19833,26,3,299.18
77432,5768,46,5,67.41
77433,22491,23,3,426.48
77434,22489,73,2,143.42
77435,9670,52,3,295.35
77436,20975,57,5,214.16
77437,8805,34,3,223.12
77438,27829,19,1,29.05
77439,3440,29,3,426.89
77440,6340,30,2,418.56
77441,1347,2,1,310.14
77442,16730,26,3,395.56
77443,3101,29,5,183.5
77444,15846,72,1,143.33
77445,25225,25,4,226.82
77446,24443,9,1,235.98
77447,13271,34,1,249.73
77448,6013,43,5,487.75
77449,19552,19,5,237.19
77450,10314,6,2,394.44
77451,6824,65,3,328.2
77452,21752,12,5,223.74
77453,16832,50,5,134.44
77454,17968,57,4,150.76
77455,4330,21,1,420.99
77456,16932,47,4,323.2
77457,19600,47,3,203.13
77458,22464,72,3,314.66
77459,1356,8,2,218.07
77460,25296,20,2,93.06
77461,24420,63,5,106.45
77462,17474,63,3,120.98
77463,13461,6,4,14.31
77464,26741,21,3,270.61
77465,15491,80,4,323.39
77466,12902,8,5,234.95
77467,20713,68,5,222.24
77468,22689,6,1,384.25
77469,7644,29,3,271.8
77470,21896,47,4,135.5
77471,10856,17,3,66.0
77472,7785,18,3,374.54
77473,11638,24,5,15.64
77474,27053,63,2,235.48
77475,17500,45,3,41.41
77476,9731,19,2,54.69
77477,26387,57,5,14.29
77478,20619,72,2,159.62
77479,13048,19,4,391.95
77480,26364,77,2,186.33
77481,19640,56,3,73.87
77482,14634,42,4,79.05
77483,21325,61,5,70.14
77484,24271,14,3,29.13
77485,827,66,1,251.04
77486,28756,56,4,45.02
77487,27891,23,2,296.29
77488,8509,54,2,499.58
77489,14079,71,3,360.05
77490,10828,78,4,165.96
77491,3479,63,2,414.64
77492,5658,16,1,486.46
77493,21942,39,3,88.56
77494,26794,19,2,55.8
77495,3823,33,2,194.44
77496,10313,15,4,446.73
77497,10161,23,3,200.08
77498,20451,16,1,348.82
77499,7722,9,1,378.14
77500,29843,62,2,386.99
77501,734,48,2,353.32
77502,14763,68,1,221.43
77503,11328,7,5,232.69
77504,14935,3,4,21.7
77505,26943,23,5,475.99
77506,19836,49,1,425.71
77507,16911,40,3,447.63
77508,12389,22,3,106.97
77509,9458,71,5,339.12
77510,2311,38,2,341.01
77511,2689,46,2,461.47
77512,3441,10,4,380.22
77513,17100,38,4,385.03
77514,6903,48,2,173.17
77515,13563,39,5,457.63
77516,16514,76,2,154.29
77517,4806,26,1,430.13
77518,25033,24,3,301.26
77519,5991,5,2,409.45
77520,21464,70,3,344.1
77521,3043,71,4,176.13
77522,13300,23,2,469.52
77523,5557,24,5,330.6
77524,13471,7,3,379.79
77525,16415,21,2,212.11
77526,3339,76,3,20.85
77527,20037,49,3,211.84
77528,8706,31,2,10.14
77529,17374,17,3,58.14
77530,16816,22,1,288.32
77531,1146,48,2,30.41
77532,4892,6,1,360.19
77533,6399,69,3,447.19
77534,13428,74,4,221.92
77535,1501,19,1,325.95
77536,21087,79,5,495.6
77537,13496,51,4,375.97
77538,28107,14,2,331.54
77539,6591,6,2,317.74
77540,22083,12,2,249.65
77541,29541,74,5,387.33
77542,20871,44,4,282.82
77543,9652,18,2,258.78
77544,1855,11,4,373.04
77545,16239,71,1,58.43
77546,16279,76,1,319.9
77547,12391,22,5,296.72
77548,13828,49,4,147.91
77549,17996,66,1,281.56
77550,27732,20,4,435.42
77551,5603,79,3,187.4
77552,13374,44,3,278.52
77553,18611,73,3,480.59
77554,20454,2,3,470.33
77555,14522,26,4,24.17
77556,9539,53,2,25.48
77557,27522,9,3,304.3
77558,19827,48,3,193.34
77559,9464,54,1,350.95
77560,316,25,1,351.6
77561,25306,14,3,131.37
77562,4047,53,2,11.91
77563,19054,70,4,106.22
77564,24534,49,4,499.72
77565,21903,55,3,120.35
77566,25681,58,1,334.36
77567,10251,49,3,66.04
77568,331,18,4,371.1
77569,19438,5,4,187.81
77570,5842,55,5,125.39
77571,23983,66,3,27.97
77572,18316,23,1,130.21
77573,19351,32,5,489.55
77574,1050,13,3,144.02
77575,5610,8,2,383.3
77576,16264,16,5,236.58
77577,24634,30,1,284.75
77578,20325,14,4,159.45
77579,21471,47,4,32.82
77580,26932,41,4,365.63
77581,12344,25,4,138.99
77582,4618,4,4,130.97
77583,19149,68,2,211.18
77584,10372,55,4,178.22
77585,20217,31,5,241.89
77586,14250,37,3,373.36
77587,17574,42,2,259.24
77588,4647,4,4,123.3
77589,16302,5,5,93.85
77590,346,9,3,173.12
77591,26873,32,5,167.07
77592,4631,12,5,410.01
77593,486,35,5,240.21
77594,27410,47,1,428.44
77595,8946,10,4,492.67
77596,1505,70,4,227.2
77597,23455,74,3,279.64
77598,19514,12,2,327.25
77599,16105,11,3,56.19
77600,23259,60,4,348.76
77601,8327,22,2,418.19
77602,26505,45,2,372.68
77603,17107,56,2,396.85
77604,7321,75,3,434.48
77605,10494,26,5,9.0
77606,29094,22,4,444.92
77607,25939,12,4,193.55
77608,22445,64,2,347.96
77609,21638,8,2,107.35
77610,21890,38,2,7.88
77611,22305,43,5,292.78
77612,8031,49,1,488.27
77613,19734,6,5,457.8
77614,25163,22,4,27.51
77615,21063,62,4,167.3
77616,4856,54,5,62.28
77617,24240,40,4,157.04
77618,3439,30,5,490.6
77619,29000,1,3,461.65
77620,20492,6,2,360.59
77621,21400,61,5,75.38
77622,12067,66,3,467.54
77623,27048,68,5,273.03
77624,7405,8,4,197.08
77625,15920,38,4,194.58
77626,22980,75,5,19.28
77627,7005,67,5,353.0
77628,7087,49,3,462.77
77629,18438,55,3,315.7
77630,28317,28,4,153.68
77631,22325,3,4,22.39
77632,27170,24,4,425.09
77633,25750,41,3,468.79
77634,5821,48,3,473.51
77635,28417,30,3,214.71
77636,22202,46,2,13.1
77637,15383,61,1,29.64
77638,11474,73,5,107.83
77639,11766,2,2,213.19
77640,13959,39,1,84.92
77641,19504,50,1,198.49
77642,9939,70,4,63.5
77643,10075,23,1,386.81
77644,29331,42,3,419.75
77645,18559,70,4,185.27
77646,22995,61,5,123.99
77647,3898,46,4,106.57
77648,7563,42,3,69.41
77649,3251,1,1,58.56
77650,8698,70,3,487.6
77651,27019,28,3,418.97
77652,15063,57,2,331.57
77653,9494,47,3,190.86
77654,17839,66,3,355.67
77655,42,30,3,250.96
77656,6010,11,5,436.18
77657,20951,51,1,59.8
77658,20047,52,4,18.53
77659,14289,28,1,192.15
77660,12156,60,5,335.45
77661,26864,72,1,403.53
77662,25237,30,2,480.89
77663,28019,41,5,197.54
77664,24499,65,3,123.05
77665,2452,22,1,487.35
77666,11240,80,1,467.6
77667,17681,34,5,30.1
77668,17673,70,4,486.91
77669,29599,54,2,486.82
77670,2487,43,3,7.9
77671,5275,67,4,297.41
77672,22732,22,5,216.38
77673,22933,36,5,448.97
77674,17486,2,4,438.08
77675,7921,22,5,60.9
77676,6050,67,1,227.83
77677,27788,45,3,45.12
77678,12994,25,4,233.54
77679,24500,75,3,228.22
77680,25024,80,1,319.03
77681,3658,6,4,169.94
77682,21167,48,4,194.88
77683,15501,52,5,205.08
77684,9321,68,3,398.72
77685,28628,30,2,78.87
77686,17846,46,3,213.85
77687,10790,13,4,238.37
77688,1697,69,3,462.42
77689,5316,6,1,408.59
77690,12421,76,2,427.85
77691,29655,55,5,213.92
77692,12044,17,3,407.18
77693,10235,29,1,84.06
77694,24582,17,2,135.03
77695,23174,19,5,130.49
77696,14495,3,2,47.39
77697,11240,47,3,368.65
77698,8995,72,5,445.66
77699,28899,63,3,316.19
77700,23547,12,4,219.94
77701,1405,60,4,479.99
77702,22297,26,2,70.66
77703,6671,18,1,220.31
77704,17265,59,5,495.65
77705,27500,9,1,443.78
77706,23572,28,4,198.54
77707,2749,21,1,337.7
77708,13882,65,1,265.49
77709,3735,55,4,344.62
77710,23891,49,4,297.55
77711,24324,57,5,497.77
77712,12425,15,5,433.45
77713,25940,64,3,401.52
77714,24918,32,1,419.52
77715,7544,9,2,390.1
77716,21568,6,1,427.19
77717,2245,68,1,91.2
77718,2854,30,3,108.42
77719,11826,37,4,279.05
77720,18561,28,4,22.1
77721,7655,18,5,350.58
77722,13708,76,2,21.99
77723,6489,8,4,254.21
77724,13057,74,5,24.94
77725,19134,51,4,158.21
77726,17705,14,2,415.68
77727,8495,61,4,113.49
77728,25005,7,5,146.07
77729,7831,60,4,442.05
77730,1856,40,2,254.11
77731,3768,70,3,378.51
77732,12188,33,4,293.3
77733,18012,49,3,308.43
77734,11043,13,4,323.38
77735,9010,57,5,191.75
