discount_id,product_id,discount_amount,start_date,end_date
5521,68,38.01,1737545470,1739770939
5522,60,69.07,1736609650,1741186153
5523,19,59.45,1737846066,1738866033
5524,78,72.79,1737099725,1739876856
5525,71,28.0,1736994705,1744334397
5526,74,81.87,1737797745,1745702829
5527,16,69.25,1737506430,1741671028
5528,4,28.57,1736728181,1745927327
5529,72,66.84,1737570170,1744275926
5530,27,67.9,1736908282,1745384920
5531,80,69.83,1736227771,1740320823
5532,66,29.06,1736796998,1741926561
5533,60,40.91,1738149042,1739127378
5534,71,83.06,1737295466,1739362336
5535,27,18.82,1737752767,1745109590
5536,6,85.09,1737533206,1741394229
5537,76,4.38,1736794267,1743241398
5538,71,6.69,1736120844,1742810936
5539,72,47.44,1738168984,1742209537
5540,44,31.05,1737827587,1738643688
5541,67,86.99,1737244722,1741378083
5542,76,7.86,1737602704,1741224934
5543,5,12.82,1737959473,1744776919
5544,65,63.07,1736886847,1744383072
5545,20,14.82,1737075135,1745938318
5546,63,11.84,1736452022,1742238964
5547,54,28.31,1737431549,1744882899
5548,39,53.79,1737244984,1745275381
5549,79,44.09,1736771206,1739953780
5550,55,39.47,1738014589,1742827921
5551,38,53.38,1736810193,1741051298
5552,53,62.47,1736618424,1739720372
5553,8,57.37,1736682174,1738789754
5554,60,39.62,1737228784,1743107886
5555,41,82.73,1735878941,1741779238
5556,64,26.39,1736120547,1742255515
5557,63,36.27,1737611839,1745871988
5558,60,6.51,1736764651,1740666937
5559,47,93.88,1738063447,1740929543
5560,67,54.57,1737504963,1745657401
5561,14,89.0,1737761369,1740257126
5562,16,21.38,1736046455,1740656285
5563,18,33.25,1736367639,1740327842
5564,55,97.24,1736022801,1744355926
5565,6,79.82,1736828198,1745256937
5566,75,68.53,1737695404,1740974197
5567,33,25.26,1737067996,1742454120
5568,16,57.43,1737372015,1738684675
5569,7,64.65,1738139851,1740220192
5570,39,69.18,1736690770,1741592074
5571,73,76.89,1736353006,1745877209
5572,3,6.69,1737804522,1741310851
5573,77,83.16,1736715848,1738992083
5574,36,16.31,1736473824,1738511142
5575,12,10.21,1737632817,1739761895
5576,21,52.01,1737051291,1744049430
5577,14,95.35,1738126615,1740114552
5578,53,57.49,1737034218,1744063153
5579,26,29.03,1736972709,1739615034
5580,33,66.79,1737198952,1738467448
5581,38,32.72,1735928646,1744032275
5582,26,9.89,1737634883,1743788130
5583,15,79.87,1737410403,1742612808
5584,48,26.51,1736256555,1745349154
5585,61,69.22,1738017061,1741437533
5586,59,9.75,1736751195,1745327055
5587,31,77.44,1736395314,1739392169
5588,25,61.02,1736501369,1742728079
5589,56,88.22,1735710097,1743571063
5590,53,72.67,1737630055,1739749968
5591,58,60.76,1737753824,1738709485
5592,34,91.13,1736416684,1744720000
5593,36,59.52,1736034675,1745025989
5594,51,95.62,1735784555,1739585823
5595,15,34.63,1735982832,1738677559
5596,38,4.63,1737104771,1744043570
5597,11,80.47,1736089747,1745682201
5598,21,75.55,1736905963,1742892399
5599,55,22.1,1735750960,1738503198
5600,39,30.72,1738211097,1740418505
5601,33,78.08,1737766200,1740354355
5602,56,66.0,1738049592,1740017719
5603,58,22.95,1736652779,1738705554
5604,60,58.93,1737342383,1739919786
5605,9,44.65,1736178028,1740693028
5606,22,6.28,1736003296,1742605653
5607,13,75.54,1736493811,1741527755
5608,4,87.55,1737947820,1744351531
5609,32,25.33,1737512655,1743138554
5610,6,58.02,1737454612,1744123355
5611,55,94.99,1737856952,1740641232
5612,47,83.85,1736112591,1744247218
5613,12,64.59,1736738213,1740418225
5614,67,3.74,1737443527,1740297577
5615,79,47.46,1737826502,1745785096
5616,23,14.88,1737605791,1745303871
5617,44,57.31,1735752430,1739134235
5618,43,8.53,1737502512,1743834097
5619,74,1.33,1735872992,1743453964
5620,63,31.57,1737773244,1740849946
5621,49,53.69,1735912147,1744633274
5622,63,77.41,1736749009,1743017545
5623,13,38.85,1737438975,1742841447
5624,20,62.47,1737458937,1738665416
5625,64,5.48,1735851788,1743936815
5626,30,8.6,1736786723,1742717522
5627,73,40.67,1737891269,1744667967
5628,59,23.51,1736245241,1745617749
5629,8,17.47,1736135711,1740179079
5630,47,27.41,1737483381,1745443140
5631,47,97.6,1737908513,1740600915
5632,14,46.77,1737765479,1744115875
5633,7,16.49,1737299057,1743864883
5634,60,72.56,1737907331,1744460207
5635,63,71.47,1735995410,1743458012
5636,45,6.29,1737306424,1739752495
5637,14,9.95,1736481904,1738445089
5638,67,37.62,1735757158,1741362447
5639,73,75.5,1736602176,1739789207
5640,69,75.0,1735831396,1739433823
5641,9,69.96,1736343671,1741413651
5642,29,99.55,1736127762,1745913617
5643,76,14.9,1736203901,1740636583
5644,32,63.61,1736185916,1745477727
5645,6,30.63,1736258727,1743081307
5646,16,89.2,1737631852,1745532927
5647,4,93.02,1737456235,1744117830
5648,15,85.41,1736341712,1743452261
5649,36,42.31,1737277095,1741535498
5650,44,19.95,1737264704,1739307537
5651,80,9.84,1737925706,1743742497
5652,39,41.26,1736134103,1743488220
5653,33,41.39,1736723453,1740974323
5654,32,32.83,1736617413,1739415104
5655,35,66.96,1737876501,1739390737
5656,28,2.18,1737748111,1738484212
5657,58,91.18,1735913211,1741177419
5658,14,59.11,1736709275,1743731703
5659,78,99.02,1737376051,1743610970
5660,26,52.93,1735963499,1744538901
5661,4,37.87,1737320159,1745605206
5662,4,33.72,1735985693,1738688120
5663,39,66.37,1736512561,1743407882
5664,52,73.35,1736888380,1739661901
5665,59,2.93,1737250694,1740600803
5666,29,3.12,1737577738,1741703594
5667,51,3.74,1737819314,1739734179
5668,54,50.81,1737048888,1743537122
5669,71,68.68,1737479658,1741260270
5670,3,33.1,1738204283,1743600342
5671,9,9.45,1736251488,1738360345
5672,75,55.16,1737592460,1744846776
5673,14,74.36,1736176120,1739623326
5674,1,25.66,1737246489,1739625636
5675,35,56.46,1736315728,1743304944
5676,25,98.91,1736527513,1744668227
5677,23,28.79,1737400459,1739440457
5678,4,84.62,1737934153,1743350102
5679,64,28.93,1738050383,1740800955
5680,52,41.64,1736578257,1739179801
5681,27,23.88,1737299973,1739583405
5682,27,50.93,1735903197,1744898563
5683,69,36.75,1737515477,1741213965
5684,57,44.59,1737974881,1741039049
5685,26,11.91,1736076784,1740607869
5686,52,67.35,1736443673,1744331054
5687,52,10.39,1736325550,1739198052
5688,19,6.28,1736030165,1745238474
5689,5,87.65,1736120221,1742750442
5690,11,18.83,1737193578,1742057708
5691,13,97.47,1737575271,1742263216
5692,23,14.64,1735751821,1739426312
5693,14,36.77,1738071418,1744248028
5694,32,30.81,1736690804,1743171341
5695,2,62.05,1737486270,1739698267
5696,57,67.46,1736899890,1744012285
5697,7,98.19,1736487155,1741957182
5698,27,43.15,1737727320,1739919908
5699,52,72.81,1735794871,1739547038
5700,2,68.43,1736215383,1738927257
5701,15,5.41,1736574832,1743103888
5702,28,75.18,1736688353,1740570747
5703,79,26.0,1737192452,1740575142
5704,58,52.02,1737757676,1741445744
5705,2,50.84,1738093445,1739557092
5706,80,8.83,1735906198,1740397429
5707,55,69.05,1736968513,1738398873
5708,23,35.81,1737920989,1738919699
5709,16,44.63,1736983587,1739559653
5710,29,97.77,1737889684,1741525663
5711,40,29.59,1736929710,1739666221
5712,51,84.84,1736500656,1740370416
5713,50,9.99,1736787363,1741035167
5714,14,23.4,1736922388,1744759871
5715,23,24.47,1735916390,1744305074
5716,48,65.18,1737406260,1740483892
5717,57,32.36,1736240239,1738912323
5718,7,98.05,1737068612,1742168183
5719,67,71.4,1737350668,1740509434
5720,36,69.98,1737839815,1743030014
5721,10,52.41,1736550160,1745404433
5722,29,73.03,1736300465,1745829896
5723,51,47.3,1736701715,1743988355
5724,76,3.33,1738160396,1738466630
5725,69,56.91,1738208735,1744159536
5726,31,55.12,1736371730,1741752638
5727,52,62.46,1737976184,1745304981
5728,61,8.81,1738016433,1740066733
5729,53,30.54,1736164203,1741928696
5730,11,61.2,1736947696,1742153457
5731,64,58.01,1737355944,1740327775
5732,64,24.1,1736674111,1743052450
5733,43,81.83,1736409039,1744175536
5734,73,43.83,1737106356,1740531950
5735,27,69.29,1737328808,1744721684
5736,77,62.12,1737389077,1743379756
5737,80,53.57,1737064114,1742689606
5738,63,49.29,1735769252,1739367417
5739,63,94.25,1737906697,1738950113
5740,55,97.15,1737648682,1744561553
5741,22,14.13,1738118750,1738488979
5742,28,36.34,1737263480,1739909838
5743,20,57.38,1736139384,1745391208
5744,37,43.94,1737634957,1740972673
5745,67,85.71,1737942594,1744488884
5746,76,59.21,1737783560,1740564641
5747,72,67.15,1737876113,1742566349
5748,45,72.85,1737398245,1738297253
5749,25,22.95,1737993214,1743480564
5750,78,48.09,1736302158,1742335141
5751,33,41.77,1738197758,1740068288
5752,61,19.88,1737706821,1741545051
5753,32,57.13,1735813416,1744558390
5754,69,23.32,1736356364,1741279901
5755,4,75.48,1737108935,1740540348
5756,10,6.83,1735761494,1739248202
5757,41,35.07,1737589741,1740083781
5758,1,65.03,1735707074,1745607260
5759,56,21.95,1735795860,1738804648
5760,22,55.97,1737780632,1740279788
5761,33,37.48,1736184475,1738652882
5762,5,25.2,1736293610,1739881960
5763,2,69.46,1736716780,1742130521
5764,1,45.59,1736345346,1742508752
5765,57,73.93,1736928514,1741002373
5766,14,14.4,1737493947,1745443434
5767,9,38.14,1737165907,1741023310
5768,51,97.84,1737374145,1740574862
5769,77,73.98,1737059087,1741264765
5770,55,53.68,1735878846,1740020080
5771,19,39.85,1737289573,1743177867
5772,30,25.64,1735976866,1739098820
5773,26,51.45,1735924545,1741079438
5774,36,67.49,1737385091,1742444111
5775,65,65.53,1736987618,1744160231
5776,48,48.27,1736006280,1738265004
5777,3,58.59,1736778628,1741977615
5778,24,18.75,1735717898,1745604461
5779,30,63.29,1736571663,1744622510
5780,6,21.97,1737164154,1743679740
5781,72,93.99,1736204969,1738416287
5782,60,38.37,1737688927,1742160428
5783,44,84.66,1736990525,1741593134
5784,46,52.63,1737870414,1743783610
5785,48,62.41,1737108469,1739987800
5786,25,24.56,1738084028,1744646777
5787,68,28.24,1735725061,1740465395
5788,71,6.63,1736000007,1743206287
5789,34,22.76,1737810526,1740657735
5790,29,19.82,1738248384,1738914911
5791,55,93.1,1735944111,1741303533
5792,56,8.73,1737993447,1745180827
5793,62,92.25,1736115351,1738898452
5794,16,94.19,1737231507,1742716979
5795,52,28.04,1736477746,1743092850
5796,52,50.29,1735802145,1745820605
5797,5,82.05,1737965381,1739823255
5798,29,16.07,1736415502,1743801357
5799,5,96.69,1736975216,1742615240
5800,54,53.38,1736221962,1738776971
5801,63,94.62,1737162521,1745444478
5802,16,39.85,1735932268,1744082941
5803,50,94.06,1736095499,1738283418
5804,45,40.7,1737543547,1744938229
5805,27,54.84,1737907938,1739127902
5806,34,98.03,1736721701,1741882377
5807,10,70.36,1738025296,1739960771
5808,52,56.16,1735693278,1742902056
5809,54,89.3,1737519097,1745231140
5810,77,4.15,1737442411,1743902363
5811,34,31.66,1735749145,1740479042
5812,14,28.06,1737580737,1743720416
5813,43,30.66,1737244731,1744338081
5814,47,24.26,1737443173,1745944078
5815,53,94.85,1735952750,1744610863
5816,35,52.03,1737974391,1743686099
5817,49,59.78,1737225020,1745230307
5818,22,56.36,1736815915,1744848104
5819,16,74.72,1737600207,1743927970
5820,76,54.7,1737143577,1742139668
5821,15,11.76,1737679145,1742465386
5822,58,87.76,1737141112,1741158000
5823,57,51.27,1736924378,1742731287
5824,65,19.71,1736839020,1743336017
5825,13,95.94,1736943225,1739887462
5826,46,27.9,1738159002,1739291473
5827,48,7.11,1737693528,1739922338
5828,8,77.32,1736457693,1745060571
5829,66,7.62,1736658487,1738574188
5830,77,17.25,1737037584,1739438633
5831,78,99.23,1736221865,1742909263
5832,16,39.95,1738181245,1741588050
5833,50,56.04,1736499903,1739128165
5834,42,8.56,1737864636,1740030631
5835,63,85.76,1737463429,1744187697
5836,45,23.04,1737054612,1743302046
5837,61,38.92,1737501324,1743430171
5838,50,89.73,1736922590,1739686645
5839,74,90.79,1736593625,1745631072
5840,12,6.85,1737580267,1745594146
5841,24,53.25,1736532154,1742626229
5842,50,30.63,1737808317,1741687272
5843,31,12.44,1737408119,1741220907
5844,51,63.93,1737930058,1742478199
5845,22,58.77,1735838802,1744002872
5846,24,31.81,1737695241,1743204359
5847,13,26.79,1737740388,1743117093
5848,50,77.02,1736773962,1742944267
5849,46,16.03,1737597895,1743005593
5850,1,91.04,1738207670,1745901551
5851,22,79.94,1738124413,1745058197
5852,67,6.87,1736007405,1744026601
5853,74,32.84,1738230274,1741158617
5854,52,87.91,1736025281,1744915564
5855,25,83.88,1736235582,1744514299
5856,39,23.32,1736913426,1738439129
5857,2,6.89,1736246587,1744835658
5858,34,75.98,1737271808,1743622419
5859,12,60.69,1738110195,1739564531
5860,74,16.61,1737040894,1738357429
5861,4,40.54,1737896285,1740687190
5862,1,96.99,1736824992,1744084188
5863,75,88.43,1736278905,1742670104
5864,69,30.34,1736791187,1745923257
5865,55,96.22,1736796308,1738625863
5866,18,63.69,1735813295,1739409464
5867,65,5.33,1737097991,1744608624
5868,17,58.25,1736391163,1740208538
5869,30,52.55,1737648669,1741328674
5870,78,75.26,1738049714,1744490329
5871,63,78.15,1737228281,1743870736
5872,77,78.6,1736171637,1744521301
5873,63,69.74,1736001874,1743743222
5874,50,29.72,1736879295,1741707479
5875,78,94.54,1737633274,1743306715
5876,63,37.66,1736317217,1744274133
5877,76,35.51,1737020152,1742437773
5878,7,48.68,1737374801,1745019071
5879,44,74.05,1736157102,1742579422
5880,77,89.94,1738211471,1744510510
5881,21,66.64,1736860176,1745084277
5882,28,18.78,1735891852,1741914365
5883,53,84.53,1737977914,1744076752
5884,1,3.62,1736221913,1745995851
5885,57,62.95,1737034133,1740707213
5886,69,19.63,1737544999,1741591086
5887,74,16.54,1735779257,1742570458
5888,2,45.99,1736127621,1743181520
5889,54,78.7,1737409883,1743189753
5890,61,24.27,1738000529,1739110100
5891,76,26.63,1736012065,1743148563
5892,48,16.81,1736590709,1741836086
5893,41,73.22,1737146804,1744391238
5894,9,39.29,1737780116,1742002463
5895,77,63.64,1736322390,1741966538
5896,16,66.82,1738187980,1741097858
5897,70,92.52,1737437820,1744079094
5898,22,22.9,1737833326,1738992866
5899,50,62.78,1736140536,1739445000
5900,3,97.46,1737454280,1745259673
5901,62,41.09,1737071193,1745299993
5902,62,62.76,1736414771,1739109702
5903,19,81.53,1736135078,1740115194
5904,63,33.63,1738231657,1744711284
5905,66,96.34,1736838234,1742736676
5906,40,2.43,1736208739,1743701671
5907,58,27.03,1737463278,1741718878
5908,24,31.72,1737937789,1743537064
5909,17,65.68,1737386169,1742356534
5910,57,29.08,1736184222,1739978179
5911,34,42.83,1737522866,1738876405
5912,34,18.74,1737842119,1742352206
5913,12,53.87,1736722330,1740899433
5914,36,77.32,1737021722,1742432443
5915,41,19.37,1737855796,1739128201
5916,21,98.57,1738211266,1742813056
5917,26,98.3,1736815184,1743252731
5918,5,86.38,1736440803,1742428295
5919,23,33.49,1737907298,1738321916
5920,44,35.97,1736435210,1741695517
5921,31,65.15,1736789834,1741417785
5922,39,12.53,1737912562,1743958251
5923,62,4.63,1736862162,1743480189
5924,57,86.52,1735963826,1741864211
5925,76,52.44,1736820946,1742305402
5926,69,24.72,1735708687,1738854548
5927,73,72.22,1737262585,1740811319
5928,23,93.77,1736823853,1743360123
5929,30,51.8,1737409459,1745791612
5930,17,40.95,1735973496,1743015097
5931,30,11.86,1735832197,1743490832
5932,13,59.14,1737103054,1741529426
5933,10,71.19,1737848656,1743227700
5934,65,10.66,1737909079,1743127036
5935,28,97.8,1737561374,1742898215
5936,37,1.65,1737299657,1744167964
5937,48,85.57,1736864300,1740710044
5938,59,4.93,1735868399,1745170965
5939,65,34.44,1738197448,1739659719
5940,44,50.35,1737080190,1738861067
5941,54,47.23,1736682344,1743250570
5942,59,83.72,1737985830,1742724970
5943,17,12.82,1737530648,1739348540
5944,41,98.46,1736197077,1738467594
5945,41,20.72,1737968484,1741784440
5946,59,34.02,1737038768,1739930558
5947,39,67.4,1736911823,1743798753
5948,12,63.15,1736495945,1745068870
5949,21,86.2,1736802811,1744048645
5950,13,50.92,1736849978,1743821056
5951,2,29.76,1736704310,1744534326
5952,17,68.61,1736163789,1742301456
5953,32,50.4,1736704598,1743388700
5954,48,60.9,1737618661,1744492923
5955,23,56.51,1736558945,1745984242
5956,33,84.38,1737232308,1739080209
5957,10,32.08,1735889016,1739566765
5958,47,90.29,1738180574,1740403702
5959,6,49.78,1737743059,1741282470
5960,51,98.45,1736148285,1741747459
5961,37,60.88,1737927267,1741587179
5962,2,47.11,1738059364,1745385086
5963,54,48.06,1737136470,1741288857
5964,14,53.14,1736775523,1738753592
5965,13,97.59,1737869983,1745003262
5966,74,15.87,1736109327,1741129050
5967,73,22.53,1737509010,1741763390
5968,65,63.08,1736348180,1745695173
5969,6,25.53,1737632010,1742983617
5970,39,19.2,1736531671,1738356157
5971,68,44.57,1737931794,1738414571
5972,73,13.89,1738107602,1742912002
5973,20,89.26,1736797546,1741380701
5974,73,19.07,1737722952,1741495513
5975,70,14.07,1735807321,1740143979
5976,36,9.97,1735766654,1738411098
5977,40,94.44,1737743133,1741097157
5978,63,9.22,1738058036,1742017479
5979,76,36.4,1736188114,1739696826
5980,49,74.16,1736499401,1739076631
5981,12,93.53,1736436521,1738614723
5982,72,86.98,1736262814,1744909698
5983,75,92.82,1737296191,1740215223
5984,54,26.26,1737226333,1739504592
5985,69,41.89,1737435659,1743811953
5986,41,45.7,1736186813,1739162227
5987,73,18.65,1738088039,1743161054
5988,42,70.87,1735693429,1742456225
5989,4,21.52,1738040102,1741467272
5990,17,97.64,1735825171,1743298380
5991,25,17.44,1736934033,1743812560
5992,48,79.04,1737712166,1741850636
5993,32,77.95,1737327632,1738269972
5994,12,73.05,1738022683,1740694113
5995,15,36.57,1736248148,1742114458
5996,51,48.66,1737582150,1738345309
5997,64,1.04,1737600977,1739768331
5998,46,3.96,1737531932,1742968988
5999,77,69.02,1737723369,1738425641
6000,26,99.73,1736969634,1741395593
6001,38,73.71,1736352868,1744465661
6002,29,99.7,1735957688,1740857935
6003,49,91.82,1736297137,1739289712
6004,49,14.73,1738083268,1738825505
6005,41,35.96,1737600167,1740799007
6006,67,92.37,1737897026,1743209914
6007,38,32.96,1737259029,1743814215
6008,60,16.87,1737452423,1743902730
6009,56,52.56,1735862790,1738792272
6010,44,64.81,1736408642,1744222592
6011,14,25.2,1735743096,1743336456
6012,1,41.29,1738162837,1741553506
6013,56,88.9,1736007117,1739574224
6014,71,11.04,1738036714,1745333549
6015,68,96.53,1737491935,1742063107
6016,4,24.71,1736024689,1743672787
6017,37,49.87,1737701883,1744153883
6018,75,52.0,1737455269,1742809258
6019,37,69.49,1736890146,1741530062
6020,64,30.1,1736630459,1738347370
6021,72,32.85,1737804340,1738774328
6022,47,70.7,1738024965,1743384080
6023,76,65.96,1735851295,1744190150
6024,60,5.5,1736732666,1738998085
6025,6,87.94,1737302083,1742729907
6026,61,31.48,1736897811,1744280088
6027,53,93.53,1735928299,1739115592
6028,68,62.86,1735747461,1743901692
6029,20,80.5,1737787413,1742625021
6030,35,97.75,1737494773,1739471332
6031,71,4.57,1738246774,1741435883
6032,75,50.08,1736996232,1743573591
6033,25,14.51,1736212615,1744142672
6034,12,65.8,1737862819,1743734812
6035,10,89.7,1736652054,1744574852
6036,55,33.88,1737546631,1743972710
6037,10,84.34,1737961852,1744797870
6038,49,68.88,1737563153,1744177221
6039,44,53.8,1737846641,1740318470
6040,3,33.66,1736789807,1744713349
6041,2,71.41,1737785225,1743906076
6042,37,97.73,1737846021,1745696520
6043,33,44.7,1737632729,1738982252
6044,57,52.22,1737557858,1744299881
6045,27,86.11,1736530134,1740813256
6046,67,63.56,1737486814,1740398823
6047,7,27.26,1737437380,1740685887
6048,22,35.97,1737497965,1739701037
6049,69,44.39,1737229431,1743802179
6050,12,74.91,1736997328,1741917863
6051,63,93.71,1737586713,1742068323
6052,30,67.76,1736879903,1739820156
6053,42,73.19,1738113320,1742085127
6054,79,96.47,1737308223,1742433844
6055,53,54.13,1736565150,1742548120
6056,12,67.3,1736714886,1740085920
6057,25,44.95,1736520487,1743930014
6058,2,90.56,1736496846,1741897898
6059,69,14.13,1736586752,1745382567
6060,49,87.73,1735869199,1741082385
6061,52,64.31,1737007443,1739202510
6062,5,9.68,1736242051,1744236024
6063,80,21.78,1735890613,1740317931
6064,49,68.92,1737867490,1740639729
6065,4,83.33,1736367306,1742048130
6066,72,90.78,1736079644,1740898158
6067,73,58.11,1736948731,1742927422
6068,11,79.55,1737355048,1742780528
6069,74,4.78,1738053464,1743119472
6070,80,56.54,1736552183,1738628051
6071,28,91.8,1736390297,1740560356
6072,41,34.11,1736881557,1740804320
6073,30,79.09,1737179076,1742392981
6074,10,80.4,1736786736,1744159625
6075,17,55.45,1737032568,1741998258
6076,69,98.36,1736198961,1741120058
6077,60,99.59,1736043520,1742970683
6078,78,12.75,1736631597,1741803615
6079,30,77.08,1737382440,1740191816
6080,65,34.47,1735998140,1744482540
6081,77,21.74,1735960271,1742124575
6082,60,48.94,1736269569,1743551597
6083,33,22.39,1736000029,1744475195
6084,56,62.42,1736825655,1744191760
6085,64,94.16,1737957172,1744145006
6086,21,1.46,1737729086,1739223055
6087,43,54.38,1736348711,1740278653
6088,54,33.6,1737985267,1739030019
6089,39,23.8,1737641864,1742819442
6090,55,97.07,1737661361,1740883198
6091,28,82.09,1736933519,1740172048
6092,71,72.78,1737003328,1743358597
6093,28,9.07,1736452536,1740303253
6094,73,70.62,1736740173,1742403301
6095,74,26.51,1737130880,1738928674
6096,62,43.48,1737799346,1744034792
6097,38,64.01,1737515826,1741053734
6098,22,13.78,1737291279,1744819248
6099,37,31.08,1736410373,1742455851
6100,19,40.66,1737933454,1740307434
6101,63,90.8,1736868011,1742452136
6102,67,74.53,1735791874,1741712736
6103,67,32.18,1736021486,1744145328
6104,71,28.5,1736483110,1741629835
6105,23,87.4,1735912935,1743444892
6106,70,80.75,1736977021,1741406348
6107,67,12.19,1737464057,1739463197
6108,75,69.83,1737617993,1744160648
6109,22,91.53,1737868391,1741267522
6110,53,95.72,1738177338,1744080445
6111,55,83.16,1735978448,1742800807
6112,60,94.05,1736981746,1745736250
6113,40,85.69,1738103843,1745637919
6114,79,25.26,1737182040,1745044487
6115,79,83.57,1737444905,1744756419
6116,67,47.22,1736535629,1740716074
6117,60,97.97,1738080370,1739287014
6118,67,88.48,1737462783,1741389937
6119,80,86.59,1736934482,1744955370
6120,51,85.66,1738003707,1744314941
6121,51,83.41,1735978335,1738617773
6122,78,67.53,1736020545,1742528024
6123,10,31.72,1736109348,1745051961
6124,36,88.13,1735818374,1744999331
6125,7,32.36,1735781330,1744085671
6126,7,97.96,1736326726,1742850227
6127,47,81.85,1736542686,1741853147
6128,34,70.79,1735928834,1742064895
6129,12,74.87,1736070291,1741359830
6130,16,19.65,1737975240,1739577386
6131,10,57.37,1736700326,1740632974
6132,76,48.05,1735902712,1742558969
6133,33,26.33,1735766996,1739877554
6134,53,41.98,1736258298,1745905509
6135,67,24.31,1738171011,1742267134
6136,3,94.7,1736874998,1743098790
6137,16,16.1,1738182773,1742515511
6138,44,41.73,1736123449,1740151527
6139,34,22.0,1736131925,1743642643
6140,62,65.35,1738138457,1741318907
6141,24,94.82,1736038868,1742405517
6142,1,96.98,1737234735,1742397929
6143,53,92.0,1736220385,1741417866
6144,51,78.72,1735742071,1744066926
6145,64,16.19,1737034419,1740971636
6146,41,69.22,1736788290,1745270621
6147,54,70.28,1736625606,1745149674
6148,51,68.14,1736286695,1744350785
6149,25,13.82,1737779892,1741317518
6150,49,63.13,1737697381,1741749903
6151,61,26.46,1736395251,1745598813
6152,27,29.2,1736187067,1745907034
6153,35,42.54,1736028229,1742582038
6154,44,90.06,1737284915,1744946155
6155,62,66.41,1736374769,1738785151
6156,42,15.96,1735717745,1744293738
6157,75,58.8,1738046422,1744931075
6158,3,6.52,1738195397,1740588884
6159,24,17.26,1736208322,1744728508
6160,19,99.4,1736494888,1738766315
6161,10,11.72,1738246127,1738517798
6162,39,58.23,1737280252,1745440532
6163,55,21.46,1736223947,1743716404
6164,8,17.63,1736763575,1740842892
6165,23,46.47,1737252563,1743381700
6166,29,25.23,1737086874,1745642326
6167,75,16.02,1736918262,1739993157
6168,26,78.18,1736435113,1740972653
6169,75,6.01,1737106060,1742220681
6170,26,63.08,1735985708,1741975531
6171,9,78.34,1735991201,1738571331
6172,41,9.81,1738078591,1743629308
6173,51,58.75,1735770196,1741729628
6174,43,70.91,1737235948,1739635982
6175,21,22.95,1735796595,1740057656
6176,35,99.9,1736939582,1739537027
6177,21,66.58,1736543142,1745815701
6178,11,58.79,1736669026,1739595170
6179,10,71.54,1736410834,1739565192
6180,49,23.03,1737523378,1741593920
6181,79,68.46,1736148882,1739159223
6182,36,40.9,1738168260,1745360919
6183,74,59.94,1737737611,1743092263
6184,2,59.58,1737765584,1739342929
6185,9,62.96,1737819131,1740283546
6186,7,40.71,1736504034,1744652449
6187,52,99.54,1737737946,1744354124
6188,69,15.8,1736146551,1744765934
6189,27,16.84,1736193523,1741584515
6190,79,82.82,1737899171,1744248138
6191,22,2.4,1737316185,1740577507
6192,35,62.43,1738013642,1741229403
6193,58,21.66,1737206769,1739317534
6194,10,7.83,1735945273,1740548821
6195,10,31.06,1737286525,1745259858
6196,6,97.21,1736853390,1744796617
6197,12,82.72,1737210432,1741522940
6198,44,52.5,1738014895,1743447193
6199,19,99.43,1736599606,1740542642
6200,8,78.61,1738152720,1745536232
6201,20,55.51,1736861571,1738690546
6202,71,16.08,1738149751,1741224072
6203,21,74.56,1736649659,1745860777
6204,24,70.91,1736814453,1743530264
6205,76,90.49,1736839089,1739262272
6206,36,89.79,1736212546,1740429874
6207,30,53.13,1735861862,1744343080
6208,59,89.66,1736128335,1743487546
6209,30,46.54,1735765110,1745793428
6210,59,73.97,1737563501,1742932812
6211,27,6.44,1737856603,1739648561
6212,71,25.09,1736743120,1739306360
6213,67,62.67,1736785925,1741467843
6214,24,38.78,1736650256,1740247502
6215,12,33.48,1737827015,1740519100
6216,16,75.69,1736148833,1742983785
6217,42,20.88,1735755543,1742708309
6218,26,90.92,1737720399,1741150806
6219,52,21.57,1736453398,1745371186
6220,39,20.18,1737296408,1744124700
6221,78,57.17,1737219166,1743962509
6222,4,96.01,1737174239,1740597721
6223,58,49.57,1737500112,1740768421
6224,25,30.4,1737951728,1738279272
6225,59,27.96,1736294515,1739170984
6226,12,15.6,1737570814,1745149420
6227,23,39.14,1735995410,1738983854
6228,36,29.79,1736579123,1743472485
6229,20,4.99,1736893862,1744164253
6230,11,99.66,1737729930,1739863514
6231,50,69.36,1735876108,1745481021
6232,42,86.9,1737944835,1741075380
6233,26,20.13,1737829392,1744951951
6234,79,35.34,1737045421,1743931820
6235,39,90.71,1737800179,1739309241
6236,56,27.59,1737115137,1742849399
6237,72,98.75,1736703483,1744008443
6238,73,10.96,1737944571,1740491001
6239,52,17.95,1736023491,1744905471
6240,55,12.1,1738215924,1744497510
6241,60,57.56,1737102315,1740111216
6242,80,53.37,1736534790,1742094178
6243,52,84.86,1736194889,1742965327
6244,48,77.1,1737059402,1745460130
6245,52,63.62,1737737703,1742991745
6246,54,64.58,1737087050,1744543389
6247,62,24.28,1737449860,1738889082
6248,2,4.78,1736256244,1740040396
6249,51,96.64,1737688688,1743069547
6250,41,13.54,1736157260,1742562526
6251,12,48.32,1736400036,1744119951
6252,24,50.32,1737281800,1744666096
6253,76,16.64,1735727531,1741033127
6254,74,60.89,1736498928,1739412568
6255,38,92.17,1736717741,1744426898
