coupon_id,coupon_code,discount_percentage,expiration_date
3780,COUPON-805629,14.48,2025-05-26 16:23:02
3781,COUPON-602533,17.91,2025-09-20 16:23:02
3782,COUPON-389247,6.85,2025-03-04 16:23:02
3783,COUPON-595948,28.58,2025-12-20 16:23:02
3784,COUPON-285651,29.34,2025-06-15 16:23:02
3785,COUPON-289596,6.0,2026-01-09 16:23:02
3786,COUPON-456573,15.24,2025-03-27 16:23:02
3787,COUPON-585963,8.34,2025-11-08 16:23:02
3788,COUPON-322875,6.32,2025-09-29 16:23:02
3789,COUPON-813593,17.13,2025-12-12 16:23:02
3790,COUPON-769744,27.19,2026-01-08 16:23:02
3791,COUPON-327370,12.44,2025-05-30 16:23:02
3792,COUPON-675664,14.28,2025-07-10 16:23:02
3793,COUPON-443614,25.93,2025-04-06 16:23:02
3794,COUPON-671389,18.3,2025-05-25 16:23:02
3795,COUPON-282408,23.6,2025-06-05 16:23:02
3796,COUPON-532136,9.05,2025-06-28 16:23:02
3797,COUPON-725557,15.07,2025-10-31 16:23:02
3798,COUPON-930469,9.49,2025-12-03 16:23:02
3799,COUPON-696854,8.72,2025-03-01 16:23:02
3800,COUPON-417977,29.65,2026-01-02 16:23:02
3801,COUPON-303269,29.41,2025-03-03 16:23:02
3802,COUPON-278147,26.47,2025-11-18 16:23:02
3803,COUPON-452531,27.6,2025-04-28 16:23:02
3804,COUPON-418643,23.28,2025-04-15 16:23:02
3805,COUPON-764432,16.21,2025-06-02 16:23:02
3806,COUPON-312166,19.49,2025-11-21 16:23:02
3807,COUPON-550606,13.03,2025-10-21 16:23:02
3808,COUPON-133397,24.97,2025-06-12 16:23:02
3809,COUPON-968823,15.58,2025-09-03 16:23:02
3810,COUPON-663182,15.67,2025-11-03 16:23:02
3811,COUPON-656261,12.63,2025-07-27 16:23:02
3812,COUPON-237557,9.82,2025-09-19 16:23:02
3813,COUPON-958041,28.61,2025-05-29 16:23:02
3814,COUPON-812588,19.65,2025-07-24 16:23:02
3815,COUPON-572401,10.35,2025-10-01 16:23:02
3816,COUPON-409830,13.71,2025-08-11 16:23:02
3817,COUPON-531553,16.38,2025-08-15 16:23:02
3818,COUPON-314533,25.77,2025-07-03 16:23:02
3819,COUPON-156121,15.28,2025-07-01 16:23:02
3820,COUPON-686624,15.36,2025-06-12 16:23:02
3821,COUPON-454157,15.53,2025-10-07 16:23:02
3822,COUPON-807520,5.75,2025-05-16 16:23:02
3823,COUPON-536514,29.44,2025-10-03 16:23:02
3824,COUPON-976470,11.88,2025-05-12 16:23:02
3825,COUPON-632177,15.37,2025-11-15 16:23:02
3826,COUPON-146191,19.29,2025-11-05 16:23:02
3827,COUPON-457173,15.91,2025-03-28 16:23:02
3828,COUPON-885897,18.13,2025-05-23 16:23:02
3829,COUPON-454701,15.4,2025-04-04 16:23:02
3830,COUPON-315910,13.49,2025-10-18 16:23:02
3831,COUPON-166520,8.48,2025-10-11 16:23:02
3832,COUPON-801029,11.5,2025-10-09 16:23:02
3833,COUPON-608776,23.14,2025-07-17 16:23:02
3834,COUPON-685549,21.95,2025-12-04 16:23:02
3835,COUPON-689996,10.15,2025-04-30 16:23:02
3836,COUPON-552375,17.74,2025-06-09 16:23:02
3837,COUPON-277040,15.8,2025-09-02 16:23:02
3838,COUPON-792191,14.7,2025-10-23 16:23:02
3839,COUPON-834583,5.04,2026-01-20 16:23:02
3840,COUPON-156890,22.08,2025-06-12 16:23:02
3841,COUPON-598621,20.96,2025-10-05 16:23:02
3842,COUPON-391779,10.46,2025-09-29 16:23:02
3843,COUPON-803388,18.61,2025-09-16 16:23:02
3844,COUPON-199339,11.5,2025-05-29 16:23:02
3845,COUPON-524320,5.43,2025-12-05 16:23:02
3846,COUPON-165896,27.71,2025-12-10 16:23:02
3847,COUPON-570243,27.08,2025-10-04 16:23:02
3848,COUPON-606028,29.96,2025-04-21 16:23:02
3849,COUPON-408032,19.51,2025-04-26 16:23:02
3850,COUPON-675479,27.94,2025-05-22 16:23:02
3851,COUPON-574511,22.58,2025-12-23 16:23:02
3852,COUPON-478327,28.01,2025-04-28 16:23:02
3853,COUPON-313036,24.24,2025-06-18 16:23:02
3854,COUPON-773951,12.4,2025-10-21 16:23:02
3855,COUPON-193701,29.9,2025-07-02 16:23:02
3856,COUPON-170540,25.47,2025-11-16 16:23:02
3857,COUPON-641872,11.15,2025-08-24 16:23:02
3858,COUPON-534815,22.64,2025-04-23 16:23:02
3859,COUPON-201443,17.16,2025-04-07 16:23:02
3860,COUPON-248684,11.21,2025-11-27 16:23:02
3861,COUPON-141264,17.87,2025-07-02 16:23:02
3862,COUPON-459391,9.71,2025-07-14 16:23:02
3863,COUPON-222248,23.82,2025-08-04 16:23:02
3864,COUPON-124718,19.9,2026-01-03 16:23:02
3865,COUPON-676244,19.1,2025-04-05 16:23:02
3866,COUPON-491427,6.72,2025-09-20 16:23:02
3867,COUPON-390094,9.93,2025-07-31 16:23:02
3868,COUPON-724704,6.07,2025-12-31 16:23:02
3869,COUPON-695157,27.14,2025-06-23 16:23:02
3870,COUPON-485287,9.46,2025-03-31 16:23:02
3871,COUPON-795440,15.9,2025-04-13 16:23:02
3872,COUPON-311586,8.95,2025-06-22 16:23:02
3873,COUPON-456647,28.82,2025-11-06 16:23:02
3874,COUPON-951455,15.63,2025-12-09 16:23:02
3875,COUPON-875794,23.1,2025-09-16 16:23:02
3876,COUPON-118931,21.71,2025-10-29 16:23:02
3877,COUPON-698711,8.39,2025-03-23 16:23:02
3878,COUPON-121169,11.07,2025-10-21 16:23:02
3879,COUPON-351876,14.99,2026-01-24 16:23:02
3880,COUPON-362240,7.86,2025-07-21 16:23:02
3881,COUPON-286216,20.0,2025-11-07 16:23:02
3882,COUPON-428577,29.16,2025-03-28 16:23:02
3883,COUPON-519350,21.1,2025-03-09 16:23:02
3884,COUPON-198087,17.83,2025-04-28 16:23:02
3885,COUPON-828669,14.64,2025-03-15 16:23:02
3886,COUPON-695197,5.88,2025-08-13 16:23:02
3887,COUPON-812488,19.38,2025-05-15 16:23:02
3888,COUPON-742464,27.16,2025-12-08 16:23:02
3889,COUPON-511961,13.26,2025-07-01 16:23:02
3890,COUPON-200348,13.79,2025-10-30 16:23:02
3891,COUPON-220909,5.65,2025-11-08 16:23:02
3892,COUPON-357568,14.77,2025-04-26 16:23:02
3893,COUPON-984156,23.66,2025-07-05 16:23:02
3894,COUPON-806286,27.4,2025-05-30 16:23:02
3895,COUPON-427142,6.69,2025-07-12 16:23:02
3896,COUPON-723509,16.02,2025-07-21 16:23:02
3897,COUPON-694802,26.3,2026-01-25 16:23:02
3898,COUPON-188168,15.06,2025-03-09 16:23:02
3899,COUPON-887976,10.2,2025-03-28 16:23:02
3900,COUPON-598023,7.63,2025-08-16 16:23:02
3901,COUPON-189674,21.81,2026-01-15 16:23:02
3902,COUPON-318683,15.77,2025-07-06 16:23:02
3903,COUPON-178654,17.77,2025-11-16 16:23:02
3904,COUPON-960392,15.08,2025-12-26 16:23:02
3905,COUPON-395550,14.65,2025-05-17 16:23:02
3906,COUPON-999456,28.56,2025-07-24 16:23:02
3907,COUPON-192616,28.74,2025-05-29 16:23:02
3908,COUPON-979147,6.02,2025-09-14 16:23:02
3909,COUPON-417463,14.81,2025-06-30 16:23:02
3910,COUPON-265966,26.15,2026-01-07 16:23:02
3911,COUPON-314066,26.56,2025-07-15 16:23:02
3912,COUPON-622130,14.57,2026-01-10 16:23:02
3913,COUPON-394291,25.87,2025-06-18 16:23:02
3914,COUPON-781444,21.99,2025-03-29 16:23:02
3915,COUPON-849524,12.58,2025-05-06 16:23:02
3916,COUPON-250939,6.24,2025-10-11 16:23:02
3917,COUPON-106304,26.15,2025-06-13 16:23:02
3918,COUPON-236779,9.27,2025-11-21 16:23:02
3919,COUPON-740336,28.87,2025-12-21 16:23:02
3920,COUPON-882109,21.05,2025-05-30 16:23:02
3921,COUPON-441398,6.88,2025-07-17 16:23:02
3922,COUPON-673837,12.12,2025-07-26 16:23:02
3923,COUPON-759435,7.81,2025-05-06 16:23:02
3924,COUPON-548541,19.05,2025-06-26 16:23:02
3925,COUPON-373304,27.05,2025-06-11 16:23:02
3926,COUPON-198085,6.32,2025-12-10 16:23:02
3927,COUPON-204162,25.13,2025-04-27 16:23:02
3928,COUPON-218612,14.18,2025-11-23 16:23:02
3929,COUPON-849935,12.52,2025-11-04 16:23:02
3930,COUPON-284942,25.52,2026-01-26 16:23:02
3931,COUPON-964325,13.74,2025-05-28 16:23:02
3932,COUPON-807956,11.17,2025-10-15 16:23:02
3933,COUPON-536199,12.51,2025-07-07 16:23:02
3934,COUPON-299703,21.86,2025-03-30 16:23:02
3935,COUPON-179292,16.35,2025-11-02 16:23:02
3936,COUPON-523875,23.89,2025-05-04 16:23:02
3937,COUPON-198391,23.53,2026-01-23 16:23:02
3938,COUPON-378301,23.56,2025-09-09 16:23:02
3939,COUPON-179956,19.23,2025-04-20 16:23:02
3940,COUPON-202200,19.42,2025-08-20 16:23:02
3941,COUPON-202844,16.87,2025-08-21 16:23:02
3942,COUPON-353685,11.76,2025-03-28 16:23:02
3943,COUPON-830924,25.87,2025-04-07 16:23:02
3944,COUPON-291819,17.75,2025-09-15 16:23:02
3945,COUPON-142341,7.42,2025-08-24 16:23:02
3946,COUPON-858247,23.06,2025-08-02 16:23:02
3947,COUPON-865589,17.0,2025-04-28 16:23:02
3948,COUPON-423914,19.73,2025-12-07 16:23:02
3949,COUPON-658809,28.39,2025-10-10 16:23:02
3950,COUPON-717427,7.65,2025-10-07 16:23:02
3951,COUPON-504428,23.91,2025-10-07 16:23:02
3952,COUPON-920493,25.05,2025-12-21 16:23:02
3953,COUPON-720113,9.33,2026-01-11 16:23:02
3954,COUPON-602471,29.05,2025-03-11 16:23:02
3955,COUPON-936603,7.42,2025-05-05 16:23:02
3956,COUPON-434658,28.59,2025-06-01 16:23:02
3957,COUPON-958535,8.1,2025-06-03 16:23:02
3958,COUPON-302862,8.97,2025-09-02 16:23:02
3959,COUPON-563054,8.33,2025-06-30 16:23:02
3960,COUPON-496044,6.93,2025-09-15 16:23:02
3961,COUPON-974731,28.65,2025-06-21 16:23:02
3962,COUPON-185147,25.19,2025-08-10 16:23:02
3963,COUPON-540952,17.64,2025-08-28 16:23:02
3964,COUPON-629205,15.27,2025-06-03 16:23:02
3965,COUPON-677515,7.15,2025-07-21 16:23:02
3966,COUPON-952142,9.31,2025-06-13 16:23:02
3967,COUPON-328562,17.78,2025-05-16 16:23:02
3968,COUPON-210233,20.09,2025-06-16 16:23:02
3969,COUPON-218962,21.75,2025-12-11 16:23:02
3970,COUPON-432654,17.95,2025-05-20 16:23:02
3971,COUPON-220137,15.06,2025-06-01 16:23:02
3972,COUPON-937796,28.9,2025-03-28 16:23:02
3973,COUPON-802967,20.87,2026-01-09 16:23:02
3974,COUPON-257717,10.85,2025-04-29 16:23:02
3975,COUPON-426366,5.65,2025-09-30 16:23:02
3976,COUPON-288319,29.8,2025-09-04 16:23:02
3977,COUPON-307034,17.46,2025-07-16 16:23:02
3978,COUPON-395662,8.72,2026-01-09 16:23:02
3979,COUPON-184008,16.22,2025-10-03 16:23:02
3980,COUPON-908711,24.08,2025-11-01 16:23:02
3981,COUPON-716028,17.42,2025-04-04 16:23:02
3982,COUPON-239670,20.35,2025-04-29 16:23:02
3983,COUPON-198834,6.11,2025-03-06 16:23:02
3984,COUPON-995969,15.34,2025-08-12 16:23:02
3985,COUPON-347298,26.89,2025-12-01 16:23:02
3986,COUPON-842657,22.38,2025-06-08 16:23:02
3987,COUPON-472683,10.0,2025-12-03 16:23:02
3988,COUPON-631307,12.62,2025-11-09 16:23:02
3989,COUPON-363468,11.3,2025-10-11 16:23:02
3990,COUPON-649157,24.57,2026-01-24 16:23:02
3991,COUPON-473781,21.36,2026-01-07 16:23:02
3992,COUPON-569048,28.82,2025-05-08 16:23:02
3993,COUPON-598607,14.57,2026-01-02 16:23:02
3994,COUPON-318799,17.08,2025-05-26 16:23:02
3995,COUPON-734071,9.95,2025-11-30 16:23:02
3996,COUPON-891223,18.31,2025-10-24 16:23:02
3997,COUPON-757252,21.89,2025-10-22 16:23:02
3998,COUPON-264586,7.87,2025-04-13 16:23:02
3999,COUPON-907795,29.09,2025-03-07 16:23:02
4000,COUPON-776377,17.43,2025-07-11 16:23:02
4001,COUPON-730660,18.17,2025-09-15 16:23:02
4002,COUPON-736192,27.53,2025-08-22 16:23:02
4003,COUPON-936225,7.54,2026-01-26 16:23:02
4004,COUPON-794913,23.53,2025-10-22 16:23:02
4005,COUPON-445387,26.87,2026-01-03 16:23:02
4006,COUPON-962241,6.5,2025-05-21 16:23:02
4007,COUPON-885713,7.01,2025-10-08 16:23:02
4008,COUPON-937668,14.76,2025-07-03 16:23:02
4009,COUPON-617272,9.35,2025-10-27 16:23:02
4010,COUPON-420619,25.7,2025-09-14 16:23:02
4011,COUPON-605542,15.32,2025-03-01 16:23:02
4012,COUPON-541461,11.08,2025-08-15 16:23:02
4013,COUPON-805528,6.22,2025-12-09 16:23:02
4014,COUPON-928338,15.1,2026-01-18 16:23:02
4015,COUPON-874321,8.3,2026-01-22 16:23:02
4016,COUPON-195587,14.38,2025-07-23 16:23:02
4017,COUPON-227380,5.7,2025-08-03 16:23:02
4018,COUPON-563651,6.45,2025-11-21 16:23:02
4019,COUPON-356356,14.78,2025-12-08 16:23:02
4020,COUPON-624183,10.76,2025-08-10 16:23:02
4021,COUPON-209698,29.83,2025-12-01 16:23:02
4022,COUPON-340917,10.66,2025-04-05 16:23:02
4023,COUPON-705280,24.96,2025-11-03 16:23:02
4024,COUPON-671945,8.92,2025-06-22 16:23:02
4025,COUPON-547410,10.27,2025-05-16 16:23:02
4026,COUPON-226956,8.43,2025-07-12 16:23:02
4027,COUPON-403194,18.72,2026-01-06 16:23:02
4028,COUPON-498197,23.56,2025-09-28 16:23:02
4029,COUPON-328560,5.87,2025-12-22 16:23:02
4030,COUPON-872569,6.17,2026-01-05 16:23:02
4031,COUPON-799319,14.53,2025-07-19 16:23:02
4032,COUPON-614678,5.3,2025-10-25 16:23:02
4033,COUPON-109572,7.81,2025-11-25 16:23:02
4034,COUPON-908339,17.73,2025-12-10 16:23:02
4035,COUPON-529110,24.93,2025-03-16 16:23:02
4036,COUPON-270930,10.11,2025-10-15 16:23:02
4037,COUPON-759631,12.34,2025-11-29 16:23:02
4038,COUPON-976806,7.96,2025-11-29 16:23:02
4039,COUPON-634014,21.14,2026-01-06 16:23:02
4040,COUPON-604154,8.11,2025-09-11 16:23:02
4041,COUPON-670424,26.06,2025-03-24 16:23:02
4042,COUPON-154101,6.05,2025-10-06 16:23:02
4043,COUPON-116570,22.63,2025-03-02 16:23:02
4044,COUPON-789972,27.94,2025-08-01 16:23:02
4045,COUPON-331036,23.17,2025-03-08 16:23:02
4046,COUPON-830511,15.35,2026-01-15 16:23:02
4047,COUPON-227104,18.13,2025-10-09 16:23:02
4048,COUPON-991503,18.41,2025-03-24 16:23:02
4049,COUPON-201363,21.78,2025-07-12 16:23:02
4050,COUPON-279169,24.53,2025-05-19 16:23:02
4051,COUPON-598290,21.03,2026-01-24 16:23:02
4052,COUPON-887750,14.35,2025-12-12 16:23:02
4053,COUPON-776394,16.96,2025-12-08 16:23:02
4054,COUPON-862851,7.39,2025-12-17 16:23:02
4055,COUPON-339285,23.87,2025-07-24 16:23:02
4056,COUPON-327857,21.48,2025-11-17 16:23:02
4057,COUPON-317237,14.08,2025-12-15 16:23:02
4058,COUPON-944561,20.42,2025-12-27 16:23:02
4059,COUPON-822637,8.63,2025-05-16 16:23:02
4060,COUPON-790128,7.55,2025-04-05 16:23:02
4061,COUPON-984944,11.03,2025-05-14 16:23:02
4062,COUPON-116124,24.03,2025-05-03 16:23:02
4063,COUPON-736379,16.83,2025-08-29 16:23:02
4064,COUPON-701716,7.54,2025-10-18 16:23:02
4065,COUPON-766785,13.28,2025-11-22 16:23:02
4066,COUPON-389454,29.27,2025-10-06 16:23:02
4067,COUPON-459956,17.02,2025-12-04 16:23:02
4068,COUPON-365694,5.86,2025-04-07 16:23:02
4069,COUPON-230010,16.24,2026-01-06 16:23:02
4070,COUPON-457238,25.97,2025-07-11 16:23:02
4071,COUPON-417039,20.31,2025-12-07 16:23:02
4072,COUPON-493726,6.52,2026-01-22 16:23:02
4073,COUPON-373340,18.34,2025-08-29 16:23:02
4074,COUPON-657826,7.73,2025-12-08 16:23:02
4075,COUPON-141348,9.1,2025-05-15 16:23:02
4076,COUPON-204066,24.82,2025-10-11 16:23:02
4077,COUPON-856107,14.05,2025-08-10 16:23:02
4078,COUPON-613971,27.86,2025-09-18 16:23:02
4079,COUPON-560856,25.2,2025-05-18 16:23:02
4080,COUPON-199837,24.39,2025-05-05 16:23:02
4081,COUPON-412416,7.76,2025-04-12 16:23:02
4082,COUPON-915730,28.44,2025-08-31 16:23:02
4083,COUPON-242479,12.55,2025-05-05 16:23:02
4084,COUPON-830906,26.59,2025-12-11 16:23:02
4085,COUPON-316451,6.55,2025-03-12 16:23:02
4086,COUPON-218970,5.54,2025-11-03 16:23:02
4087,COUPON-945745,24.82,2025-05-09 16:23:02
4088,COUPON-634002,11.42,2025-09-16 16:23:02
4089,COUPON-928409,6.43,2025-05-23 16:23:02
4090,COUPON-732470,29.25,2025-04-20 16:23:02
4091,COUPON-767990,17.67,2025-04-03 16:23:02
4092,COUPON-303523,23.38,2026-01-06 16:23:02
4093,COUPON-903381,21.63,2025-11-24 16:23:02
4094,COUPON-679052,6.18,2025-03-27 16:23:02
4095,COUPON-645703,12.13,2025-07-12 16:23:02
4096,COUPON-176973,21.69,2025-06-21 16:23:02
4097,COUPON-101510,27.87,2025-04-21 16:23:02
4098,COUPON-300903,21.63,2025-04-17 16:23:02
4099,COUPON-954050,9.83,2025-09-18 16:23:02
4100,COUPON-879701,21.59,2025-09-21 16:23:02
4101,COUPON-130803,10.9,2025-09-05 16:23:02
4102,COUPON-764148,25.01,2026-01-02 16:23:02
4103,COUPON-730559,26.87,2025-07-12 16:23:02
4104,COUPON-839506,22.84,2025-12-08 16:23:02
4105,COUPON-232893,12.35,2025-09-02 16:23:02
4106,COUPON-590715,10.19,2025-05-10 16:23:02
4107,COUPON-125134,14.9,2025-06-30 16:23:02
4108,COUPON-671425,7.56,2025-10-14 16:23:02
4109,COUPON-426254,29.15,2025-07-01 16:23:02
4110,COUPON-819761,28.21,2025-06-24 16:23:02
4111,COUPON-370376,12.95,2025-12-25 16:23:02
4112,COUPON-121703,5.08,2025-06-22 16:23:02
4113,COUPON-174989,24.97,2025-09-07 16:23:02
4114,COUPON-849306,22.58,2025-10-13 16:23:02
4115,COUPON-508782,28.5,2025-11-06 16:23:02
4116,COUPON-978176,27.08,2026-01-13 16:23:02
4117,COUPON-965226,19.85,2025-04-20 16:23:02
4118,COUPON-226389,5.77,2025-06-02 16:23:02
4119,COUPON-924894,20.89,2025-05-27 16:23:02
4120,COUPON-178016,16.19,2026-01-15 16:23:02
4121,COUPON-193710,8.71,2025-08-13 16:23:02
4122,COUPON-743124,20.91,2025-04-14 16:23:02
4123,COUPON-465914,10.47,2025-07-18 16:23:02
4124,COUPON-912753,13.67,2025-10-24 16:23:02
4125,COUPON-440297,7.54,2025-11-21 16:23:02
4126,COUPON-475780,12.73,2025-04-29 16:23:02
4127,COUPON-896725,6.16,2025-04-17 16:23:02
4128,COUPON-737103,23.76,2026-01-24 16:23:02
4129,COUPON-455281,23.2,2025-08-25 16:23:02
4130,COUPON-666386,9.5,2025-05-18 16:23:02
4131,COUPON-681803,27.14,2025-12-01 16:23:02
4132,COUPON-481728,14.04,2025-10-14 16:23:02
4133,COUPON-259729,25.74,2025-09-22 16:23:02
4134,COUPON-884053,29.26,2025-10-14 16:23:02
4135,COUPON-287343,8.81,2026-01-29 16:23:02
4136,COUPON-955647,19.18,2025-10-31 16:23:02
4137,COUPON-827811,12.58,2025-06-14 16:23:02
4138,COUPON-321665,10.15,2025-04-03 16:23:02
4139,COUPON-225105,7.53,2025-11-08 16:23:02
4140,COUPON-918166,10.29,2025-09-09 16:23:02
4141,COUPON-530077,27.17,2025-06-07 16:23:02
4142,COUPON-833647,28.6,2025-05-20 16:23:02
4143,COUPON-615890,16.04,2026-01-30 16:23:02
4144,COUPON-963450,28.09,2026-01-08 16:23:02
4145,COUPON-264191,11.83,2025-06-05 16:23:02
4146,COUPON-684444,25.46,2025-04-02 16:23:02
4147,COUPON-910924,16.61,2025-09-01 16:23:02
4148,COUPON-113472,15.06,2025-08-09 16:23:02
4149,COUPON-957487,13.92,2025-09-12 16:23:02
4150,COUPON-960856,15.47,2025-05-10 16:23:02
4151,COUPON-865898,5.88,2025-11-24 16:23:02
4152,COUPON-570753,26.91,2025-04-25 16:23:02
4153,COUPON-343928,19.05,2026-01-14 16:23:02
4154,COUPON-806685,8.56,2025-07-24 16:23:02
4155,COUPON-652238,23.08,2025-05-09 16:23:02
4156,COUPON-506223,10.2,2025-11-16 16:23:02
4157,COUPON-250640,10.12,2025-08-30 16:23:02
4158,COUPON-234314,6.91,2025-09-05 16:23:02
4159,COUPON-193420,23.65,2025-12-14 16:23:02
4160,COUPON-601644,27.85,2025-06-03 16:23:02
4161,COUPON-503089,13.67,2025-05-30 16:23:02
4162,COUPON-914972,10.17,2025-09-08 16:23:02
4163,COUPON-826303,20.4,2026-01-02 16:23:02
4164,COUPON-488574,20.22,2025-03-12 16:23:02
4165,COUPON-108965,14.56,2025-09-25 16:23:02
4166,COUPON-667546,11.26,2025-12-24 16:23:02
4167,COUPON-212938,12.76,2025-03-22 16:23:02
4168,COUPON-222825,23.76,2025-09-08 16:23:02
4169,COUPON-340189,14.46,2025-12-25 16:23:02
4170,COUPON-771097,13.23,2025-06-04 16:23:02
4171,COUPON-420501,18.35,2025-12-19 16:23:02
4172,COUPON-792102,20.12,2025-12-24 16:23:02
4173,COUPON-268352,7.09,2025-11-24 16:23:02
4174,COUPON-311686,29.63,2025-06-09 16:23:02
4175,COUPON-738197,11.54,2025-09-14 16:23:02
4176,COUPON-612798,13.42,2026-01-10 16:23:02
4177,COUPON-664403,10.26,2025-09-20 16:23:02
4178,COUPON-942138,9.7,2025-05-03 16:23:02
4179,COUPON-933818,11.7,2025-04-07 16:23:02
4180,COUPON-954816,8.75,2026-01-11 16:23:02
4181,COUPON-332195,28.55,2025-09-29 16:23:02
4182,COUPON-156737,27.86,2025-03-13 16:23:02
4183,COUPON-821292,23.87,2025-08-18 16:23:02
4184,COUPON-827070,25.05,2025-08-24 16:23:02
4185,COUPON-238815,20.51,2025-03-18 16:23:02
4186,COUPON-615154,9.04,2025-03-26 16:23:02
4187,COUPON-639358,9.32,2025-08-18 16:23:02
4188,COUPON-687388,23.62,2025-12-22 16:23:02
4189,COUPON-709773,11.03,2025-05-30 16:23:02
4190,COUPON-979528,15.2,2025-04-29 16:23:02
4191,COUPON-689097,16.93,2025-06-16 16:23:02
4192,COUPON-356951,27.74,2025-08-02 16:23:02
4193,COUPON-873622,21.94,2025-05-27 16:23:02
4194,COUPON-196889,19.1,2025-05-02 16:23:02
4195,COUPON-651196,10.35,2025-05-19 16:23:02
4196,COUPON-731817,26.27,2025-08-26 16:23:02
4197,COUPON-310211,6.47,2025-07-06 16:23:02
4198,COUPON-640661,29.89,2025-03-22 16:23:02
4199,COUPON-414368,20.69,2025-11-16 16:23:02
4200,COUPON-109386,27.77,2025-03-10 16:23:02
4201,COUPON-465581,29.51,2026-01-21 16:23:02
4202,COUPON-955431,20.82,2025-10-06 16:23:02
4203,COUPON-525591,18.76,2025-06-08 16:23:02
4204,COUPON-966089,16.9,2025-04-24 16:23:02
4205,COUPON-772202,6.56,2025-04-20 16:23:02
4206,COUPON-637775,23.28,2025-12-19 16:23:02
4207,COUPON-560784,17.31,2026-01-22 16:23:02
4208,COUPON-157226,7.49,2025-10-30 16:23:02
4209,COUPON-928458,10.0,2025-06-28 16:23:02
4210,COUPON-618630,9.45,2025-06-03 16:23:02
4211,COUPON-515508,27.08,2025-10-28 16:23:02
4212,COUPON-950466,29.51,2026-01-10 16:23:02
4213,COUPON-538073,27.45,2025-09-02 16:23:02
4214,COUPON-478857,28.55,2025-05-19 16:23:02
4215,COUPON-425180,8.92,2025-04-09 16:23:02
4216,COUPON-118165,27.37,2025-08-22 16:23:02
4217,COUPON-700195,5.38,2025-11-08 16:23:02
4218,COUPON-833521,28.92,2026-01-03 16:23:02
4219,COUPON-155537,29.32,2025-03-05 16:23:02
4220,COUPON-850477,8.75,2025-06-20 16:23:02
4221,COUPON-864386,23.31,2025-05-03 16:23:02
4222,COUPON-321264,29.4,2025-12-28 16:23:02
4223,COUPON-132098,8.3,2025-09-11 16:23:02
4224,COUPON-769958,18.25,2025-06-26 16:23:02
4225,COUPON-443247,25.13,2025-09-09 16:23:02
4226,COUPON-981591,29.49,2025-11-15 16:23:02
4227,COUPON-436835,29.83,2025-07-13 16:23:02
4228,COUPON-335990,24.56,2025-08-16 16:23:02
4229,COUPON-267407,29.62,2025-04-07 16:23:02
4230,COUPON-598833,23.46,2025-07-21 16:23:02
4231,COUPON-479388,6.31,2026-01-22 16:23:02
4232,COUPON-577044,5.23,2025-05-22 16:23:02
4233,COUPON-973967,17.49,2025-07-09 16:23:02
4234,COUPON-873620,12.83,2025-10-09 16:23:02
4235,COUPON-259840,6.89,2025-08-07 16:23:02
4236,COUPON-556976,29.44,2025-03-02 16:23:02
4237,COUPON-435540,11.78,2026-01-18 16:23:02
4238,COUPON-944684,16.66,2025-09-24 16:23:02
4239,COUPON-126871,13.11,2025-05-13 16:23:02
4240,COUPON-167304,23.08,2025-11-27 16:23:02
4241,COUPON-310872,26.1,2025-05-02 16:23:02
4242,COUPON-779690,16.18,2025-07-18 16:23:02
4243,COUPON-681863,11.08,2025-08-09 16:23:02
4244,COUPON-603336,12.15,2025-07-14 16:23:02
4245,COUPON-775171,7.34,2025-05-22 16:23:02
4246,COUPON-947952,5.63,2025-05-17 16:23:02
4247,COUPON-122702,19.76,2025-05-07 16:23:02
4248,COUPON-535851,13.04,2025-04-10 16:23:02
4249,COUPON-849442,14.94,2025-11-06 16:23:02
4250,COUPON-738729,28.82,2025-12-20 16:23:02
4251,COUPON-963074,13.95,2025-11-18 16:23:02
4252,COUPON-629137,14.34,2025-10-09 16:23:02
4253,COUPON-204132,18.8,2025-09-30 16:23:02
4254,COUPON-950093,15.18,2025-03-13 16:23:02
4255,COUPON-427178,14.13,2025-08-17 16:23:02
4256,COUPON-496215,20.86,2025-05-21 16:23:02
4257,COUPON-775945,22.24,2025-10-26 16:23:02
4258,COUPON-206770,25.24,2026-01-16 16:23:02
4259,COUPON-421485,5.5,2025-07-12 16:23:02
4260,COUPON-940929,8.04,2025-04-02 16:23:02
4261,COUPON-965095,25.62,2025-06-13 16:23:02
4262,COUPON-110487,26.11,2025-06-07 16:23:02
4263,COUPON-156388,21.21,2025-03-28 16:23:02
4264,COUPON-324916,9.23,2025-07-11 16:23:02
4265,COUPON-864424,14.57,2025-06-01 16:23:02
4266,COUPON-114619,25.02,2025-04-22 16:23:02
4267,COUPON-231052,13.84,2025-07-31 16:23:02
4268,COUPON-237036,19.97,2025-08-06 16:23:02
4269,COUPON-922342,7.98,2025-05-26 16:23:02
4270,COUPON-916905,21.28,2025-03-21 16:23:02
4271,COUPON-603023,14.05,2025-09-30 16:23:02
4272,COUPON-820572,5.05,2025-09-05 16:23:02
4273,COUPON-457373,10.34,2025-05-17 16:23:02
4274,COUPON-505071,26.63,2025-12-01 16:23:02
4275,COUPON-970138,12.06,2025-07-20 16:23:02
4276,COUPON-552119,25.45,2025-03-07 16:23:02
4277,COUPON-557247,24.22,2025-05-14 16:23:02
4278,COUPON-358723,19.51,2025-04-27 16:23:02
